# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
29.12, 0.0319366, 0.0855169, 0.135695, 0.280627, 0.55275, 0.341708, 0.0985545, 0.0751742, 0.36749, 0.450426, 1.03577, 0.793335, 1.37628, 0.702954, 0.932684, 0.420982, 0.587625, 0.0337934, 0.637389, 0.252699, 0.195862, 0.0998692, 0.147452, -0.261495, -0.969117, -1.32919, -1.73202, -1.43189, -1.6575, -1.65943, -1.5732
29.14, 0.0319386, -0.748754, 0.0583637, 0.497939, 0.409719, 0.748837, 0.146558, 0.497108, 0.682404, 1.03723, 1.58061, 0.854554, 1.06693, 1.14941, 1.33768, 0.372615, 0.554997, -0.326754, 0.283493, 0.201202, 0.391085, 0.291115, -0.36462, -0.160626, -0.906951, -1.49194, -1.54197, -1.4602, -1.40176, -1.20418, -1.08966
29.16, 0.0319386, 0.0222028, 0.0703461, 0.0949476, -0.706152, -0.317129, 0.59811, -0.104232, 0.630086, 0.404039, 0.470234, 0.72152, 0.918365, 0.852681, 0.632337, 0.501116, 0.774933, 0.317113, 0.261494, 0.303025, 0.264702, 0.0113368, -0.107909, -0.411689, -0.609553, -1.10275, -1.35382, -1.36031, -1.54137, -1.52041, -1.47331
29.18, 0.0319366, 0.567616, 0.479482, 0.184493, -0.0255845, 0.244521, -0.20157, -0.190713, 0.261725, 0.374197, 0.663886, 0.636485, 0.80275, 1.26217, 0.98007, 0.635242, 0.706045, 0.211989, 0.10324, 0.129656, 0.0555846, -0.264564, -0.101462, -0.543096, -1.21175, -1.04181, -1.45778, -1.61196, -1.57912, -1.32503, -1.1904
29.2, 0.0319366, -0.308444, 0.492228, 0.202508, 0.260973, 0.524051, 0.696801, 0.00395243, 0.211637, 0.736463, 1.23604, 0.736741, 0.488011, 0.40122, 1.10983, 0.435064, 0.479157, 0.158347, 0.541888, 0.528479, 0.486546, 0.0625877, -0.283562, -0.538299, -1.13208, -1.44976, -1.66851, -1.50013, -1.38627, -1.07907, -1.2927
29.22, 0.0319386, 0.228078, 0.73651, 0.115225, 0.726525, 0.440817, 0.227346, 0.156544, 0.490058, 0.846211, 1.02285, 0.825689, 1.11498, 1.09172, 1.15744, 0.331167, 0.561481, 0.49088, 0.44731, 0.556855, 0.369198, 0.499479, 0.111229, -0.427179, -1.11523, -1.40221, -1.27887, -1.2746, -1.36407, -1.36764, -1.2496
29.24, 0.0319386, -0.188178, -0.141303, -0.0017166, -0.155374, 0.143172, 0.121983, -0.370331, 0.724788, 0.703045, 0.804003, 0.982993, 0.889086, 0.59412, 1.04912, 0.670425, 0.250164, -0.0162729, 0.320127, 0.360576, 0.394439, 0.209992, -0.10873, -0.671059, -0.874132, -1.13873, -1.8531, -1.52517, -1.71507, -1.36859, -1.47122
29.26, 0.0319366, -0.721732, 0.0517258, -0.235766, 0.160065, 0.470711, 0.348735, 0.486924, 0.471432, 1.0423, 0.90405, 0.668698, 0.915849, 0.856128, 1.05599, 0.551822, 0.700335, 0.255135, 0.126633, 0.152398, 0.486544, 0.589109, 0.0930308, 0.113584, -0.418332, -0.704528, -0.708441, -1.08132, -1.31734, -0.818525, -0.622814
29.28, 0.0319366, -0.418709, 0.494596, -0.311749, -0.0754083, 0.14189, 0.264646, 0.255175, 1.14874, 0.726944, 0.992827, 0.690678, 0.585289, 0.864229, 0.680573, 0.797294, 0.716528, 0.320663, 0.511677, 0.542582, 0.42825, 0.124937, -0.328105, -0.558141, -1.01521, -1.1317, -1.07723, -1.05557, -0.986189, -0.713998, -0.953479
29.3, 0.0319386, 0.267856, 0.35748, 0.0899998, 0.0554199, 0.644709, 0.269556, -0.155885, 0.408183, 0.887103, 0.901297, 0.588363, 0.849114, 0.767134, 0.886307, 0.6208, 0.120399, 0.240917, 0.55102, 0.252398, 0.305646, -0.0737396, 0.182922, -0.343828, -0.90788, -1.04392, -1.23526, -1.52777, -1.12138, -0.973488, -1.23122
29.32, 0.0319386, 0.354598, 0.501745, -0.00045757, -0.278948, 0.0297427, 0.532677, 0.565701, 0.279559, 0.286001, 0.938144, 1.10187, 0.869095, 0.844004, 0.885218, 0.537414, 0.416426, -0.0169027, 0.127827, 0.207056, 0.403222, 0.277081, 0.144373, -0.797859, -0.992799, -1.41087, -1.50187, -1.16287, -1.41154, -1.31817, -1.33958
29.34, 0.0319366, -0.429872, -0.10089, 0.496156, 0.340454, 0.0218981, 0.478578, 0.451748, 0.11793, 0.517352, 1.0208, 0.629613, 1.17968, 0.507671, 0.954579, 0.22655, 0.229935, 0.297669, 0.16267, 0.300505, 0.544503, 0.223838, -0.371299, -0.25308, -0.931328, -1.2143, -1.3584, -1.41495, -1.72917, -1.29335, -1.19295
29.36, 0.0319366, -0.633127, 0.100766, -0.792491, -0.362707, 0.281425, 0.676685, 0.420587, 0.749089, 0.419369, 0.913817, 0.726853, 0.644744, 0.934378, 0.727438, 0.699852, 0.277265, 0.325278, 0.487756, 0.593729, 0.577905, 0.0374485, -0.0846642, -0.977489, -0.977568, -1.10077, -1.43909, -1.2786, -1.31841, -1.27447, -1.05372
29.38, 0.0319386, -0.833651, 0.22622, 0.065077, -4.30951e-05, 0.279058, 0.317382, -0.046944, 0.831985, 0.844971, 1.21776, 0.758079, 1.12689, 0.848266, 0.771256, 0.680449, 0.066741, 0.165375, 0.114008, -0.00596745, 0.288505, 0.235888, -0.0513982, -0.202384, -0.985101, -1.16518, -1.36819, -1.48648, -1.55394, -1.41793, -1.29722
29.4, 0.0319386, 0.0447288, 0.209169, -0.146791, 0.63514, 0.752256, 0.572883, 0.216539, 0.754426, 0.671663, 1.13569, 0.588245, 0.706237, 0.589415, 0.807862, 0.574884, -0.0277521, 0.198295, -0.123545, 0.15618, 0.443777, 0.191089, -0.309722, -0.541309, -0.968997, -1.2282, -1.81856, -1.71607, -1.42784, -1.3416, -1.13718
29.42, 0.0319366, -0.298206, -0.239204, -0.203359, -0.939777, 0.176111, 0.145798, 0.407445, 1.26592, 0.464448, 0.197916, 0.510316, 0.675533, 0.611604, 0.897961, 0.521019, 0.83994, 0.112458, 0.143934, 0.121411, 0.41288, 0.0331745, -0.465196, -0.856644, -0.736086, -1.08998, -1.54518, -1.75911, -1.61866, -1.49815, -1.09124
29.44, 0.0319366, 0.305589, -0.0923842, -0.0934337, -0.935683, 0.52609, 0.528232, 0.542197, 0.820058, 0.647685, 1.26179, 0.775311, 1.25773, 0.581048, 0.650172, 0.774041, 0.14652, -0.0517476, 0.0669146, 0.401158, 0.474399, 0.160848, -0.0213717, -0.452563, -0.637728, -1.34652, -1.55605, -1.28205, -1.48026, -1.16442, -1.27505
29.46, 0.0319386, -0.297677, 0.350098, -0.428515, -0.112577, 0.369827, 0.052311, 0.429829, 0.91093, 0.733725, 0.811398, 0.480626, 0.727729, 0.672231, 0.10709, -0.265543, 0.429969, 0.0858483, 0.411581, 0.165155, 0.0758514, 0.156804, -0.288435, -0.463528, -0.702134, -1.02251, -1.52083, -1.52737, -1.33531, -1.31887, -1.11228
29.48, 0.0319386, -0.0933002, -0.656757, 0.167263, 0.72367, 0.0151014, 0.0595133, 0.313497, 0.661149, 0.595317, 0.63168, 0.948824, 1.02622, 0.752417, 0.492648, 0.038694, 0.0025495, 0.239817, 0.22798, 0.59621, 0.697003, 0.264314, -0.182014, -0.830379, -0.982116, -1.56246, -1.50932, -1.58308, -1.30968, -1.37629, -1.26517
29.5, 0.0319366, 0.0588184, 0.815097, -0.162335, -0.120319, 0.237509, 0.552822, 0.706618, 0.228784, -0.0240417, 0.454431, 0.680325, 0.99391, 0.647879, 0.979568, 0.482901, 0.203054, 0.285052, 0.0584288, -0.143388, 0.0985069, -0.378519, -0.754563, -0.561336, -0.658433, -1.16966, -1.40202, -1.03355, -1.27914, -1.35582, -1.43809
29.52, 0.0319366, 0.538135, 0.427004, 0.0626832, -0.458241, 0.490959, 0.682839, 0.761582, 0.999459, 0.902437, 0.88023, 0.800219, 1.05652, 0.669999, 0.679015, 0.405559, 0.125553, 0.268401, 0.249707, 0.0190491, 0.205093, 0.0824823, -0.672246, -0.481842, -0.606969, -1.32904, -1.42679, -1.32699, -1.31479, -1.14447, -1.1832
29.54, 0.0319366, -0.204362, 0.4109, -0.297596, -0.174887, 0.826029, 0.335715, 0.661224, 0.918016, 0.183365, 0.0386925, 0.789351, 1.40919, 1.05902, 1.04796, 0.674928, 0.0580041, -0.151033, -0.261217, -0.198149, 0.539028, -0.0360248, -0.381572, -0.364345, -0.768704, -1.37536, -1.46189, -1.16664, -1.23652, -1.56764, -1.31275
29.56, 0.0319386, 0.393383, 0.698192, 0.628028, -0.325048, -0.254992, 0.61889, 0.72309, 0.497965, 0.424986, 0.846865, 0.664418, 0.658921, 0.735645, 0.786689, 0.573245, 0.750495, 0.288833, -0.346881, -0.0332329, 0.192743, 0.236121, -0.025002, -0.857333, -1.04358, -1.05701, -1.11452, -1.45046, -1.55521, -1.49607, -0.961918
29.58, 0.0319366, -0.0637, -0.0146074, -0.0265946, 0.0119292, 0.235175, -0.201539, 0.174424, 0.832155, 1.0381, 0.798013, 0.346011, 0.882149, 0.507104, 0.789889, -0.107343, 0.625891, 0.12101, -0.29319, -0.617111, 0.114385, 0.0353467, -0.384293, -0.445345, -0.845196, -1.20806, -1.15393, -1.15498, -1.17979, -1.43086, -1.1509
29.6, 0.0319366, -0.201906, 1.19989, 0.591268, 0.378887, -0.146043, 0.370628, 0.250504, 0.526373, -0.175747, -0.0844353, 0.324394, 0.234332, 0.0333717, 0.350789, 0.532316, 0.508302, -0.0207459, -0.156746, 0.017115, 0.185422, -0.242212, -0.228604, -0.343519, -0.931949, -1.48863, -1.2585, -1.07724, -1.42511, -1.32385, -1.18227
29.62, 0.0319366, -0.305099, 0.261014, -0.435852, 0.294459, 0.0567171, 0.683617, 0.409197, 0.6843, 0.623073, 0.652556, 0.0862876, 0.0760029, 0.244928, 0.185251, -0.0251814, 0.00186282, -0.497794, -0.163097, -0.477729, -0.205774, 0.208454, -0.0514147, -0.761282, -0.952717, -1.27576, -1.3773, -1.2255, -1.33223, -1.47138, -1.44963
29.64, 0.0319386, -0.14973, -0.585813, 0.228942, -0.378814, -0.470808, -0.365994, 0.166673, 0.501926, 0.401452, 0.0644393, 0.640868, 0.599383, 0.525338, 0.304288, 0.234502, 0.0271854, -0.396556, -0.284579, -0.344713, -0.0761004, 0.0845712, -0.522802, -0.614511, -0.910602, -1.20236, -1.42739, -1.27214, -1.46545, -1.28831, -1.07767
29.66, 0.0319386, -0.161948, 0.270785, 0.758081, 0.869329, 0.635646, 0.339452, 0.157208, 0.485211, 0.559044, -0.0430724, 0.198519, 0.487922, 0.126269, 0.144183, -0.20358, 0.124546, -0.194339, -0.307786, -0.0137603, 0.0521015, -0.397257, -0.515886, -0.366661, -0.766986, -1.45984, -1.69592, -1.38924, -1.12044, -1.17237, -0.93889
29.68, 0.0319366, 0.254032, 0.301884, -0.0593538, -0.130135, 0.20168, 0.48325, 0.284911, -0.165984, 0.509777, 0.54569, 0.406529, 0.396003, 0.430147, -0.156227, 0.0979154, -0.509581, -0.541955, -0.347314, -0.0771889, -0.0514942, -0.24791, -0.423431, -0.439353, -0.63042, -1.31496, -1.51362, -1.24088, -1.13311, -1.14579, -1.21716
29.7, 0.0319366, -1.07848, -0.0216488, 0.320482, -0.0127867, 0.734269, -0.129591, -0.313299, -0.341406, -0.0200592, 0.258971, 0.0407108, 0.662381, 0.683434, -0.408664, -0.54522, -0.354482, -0.558841, -0.164758, -0.38821, -0.320257, -0.0753419, -0.074441, -0.401014, -0.935432, -1.13235, -1.56494, -1.32311, -1.20857, -0.96866, -0.954704
29.72, 0.0319386, 0.407922, -0.195322, -0.199177, 0.15084, 0.157875, 0.0877941, -0.110495, 0.281425, 0.465512, -0.151806, 0.519498, 0.553507, 0.455046, -0.18335, 0.101981, 0.228034, -0.841124, -0.85648, -0.520758, -0.459857, -0.354112, -0.266314, -0.619896, -0.780335, -1.308, -1.49015, -1.08173, -1.20137, -1.31609, -1.1235
29.74, 0.0319386, 0.29123, 0.627421, -0.133014, 0.122933, 0.709469, 0.287366, -0.398594, 0.481626, 0.457728, 0.185807, -0.194467, 0.392331, 0.263599, -0.131947, -0.195648, -0.130105, -0.601797, -0.586427, -0.335972, 0.00718723, 0.0494205, -0.331473, -0.663092, -1.18423, -1.71204, -1.65237, -1.50065, -1.0915, -1.25002, -1.59985
29.76, 0.0319366, 0.281673, 0.295669, -0.573588, -0.085627, 0.77951, 1.0536, 0.596546, 0.135221, -0.10607, 0.29636, 0.547699, 0.528669, 0.113803, -0.112357, -0.148914, 0.0888894, -0.188821, -0.333871, -0.4298, -0.33966, -0.524648, -0.577585, -0.259936, -0.896661, -1.46009, -1.56231, -1.35139, -1.18477, -1.45635, -1.62476
29.78, 0.0319366, 0.337532, 0.687092, 0.32385, -0.839408, 0.83288, 1.34994, 0.676589, 0.316998, 0.212981, -0.00108301, -0.0026983, 0.492423, 0.38273, -0.0830715, -0.186618, -0.697633, -0.97462, -0.830623, -0.507331, -0.265845, -0.279267, -0.546335, -0.237679, -0.87466, -1.81384, -1.57069, -1.46417, -1.54304, -1.32157, -1.42188
29.8, 0.0319386, 0.143041, 0.196309, 0.367516, -0.119557, 0.33481, -0.399669, -0.105886, -0.296679, -0.172858, 0.188163, 0.0595549, 0.58233, -0.0080984, 0.582802, 0.100577, 0.022015, -0.275665, -0.415499, -0.364527, -0.0390197, -0.157795, -0.691011, -0.835498, -0.936147, -1.36198, -1.74167, -1.3307, -1.24663, -1.50901, -1.35517
29.82, 0.0319386, 0.132921, 0.477252, -0.611806, -0.560252, -0.505167, 0.141124, 0.0520561, 0.569117, 0.463395, 0.279491, -0.0159277, 0.285153, 0.442126, -0.0252451, 0.202956, 0.160548, -0.519749, -0.602637, -0.260026, -0.226874, -0.0026986, -0.207642, -0.634639, -1.03538, -1.67781, -1.80895, -1.38735, -1.37988, -1.45527, -1.54868
29.84, 0.0319366, 0.3351, 0.0315432, -0.216767, 0.603464, 0.309432, 0.617249, 0.253453, 0.366543, 0.411485, -0.160609, 0.12721, 0.36656, 0.43343, 0.4353, 0.0672323, 0.0321936, -0.105561, -0.115722, -0.231272, -0.293076, -0.278684, -0.384606, -0.223102, -0.513734, -1.38342, -1.41392, -1.02405, -1.10801, -1.00892, -0.903264
29.86, 0.0319366, -0.133402, 0.611989, 0.32613, 0.314411, 0.304728, 1.50356, 0.271261, 0.201981, 0.642369, -0.251367, 0.0228229, 0.146056, 0.145481, -0.122066, 0.58194, 0.269622, 0.307567, 0.291981, -0.189959, 0.132172, -0.0457561, 0.132684, -0.298306, -0.615461, -1.12117, -1.31075, -1.33346, -0.863527, -1.09206, -0.977353
29.88, 0.0319386, 0.0900893, 0.525866, 0.14633, -0.016663, 0.368749, 1.05852, 0.0436416, 0.608408, 0.310349, -0.197499, 0.133261, -0.0824889, 0.485067, 0.682408, 0.880513, 0.682534, -0.0773536, 0.00343519, 0.0750242, 0.0157698, -0.166077, -0.340508, -0.287139, -0.635579, -1.1663, -1.48933, -1.04421, -1.12451, -1.31662, -0.957474
29.9, 0.0319386, 0.340445, 0.898491, -0.494779, 0.31635, -0.0235173, -0.190728, 0.660859, 0.673261, 1.23651, 0.0344571, 0.244647, 0.479736, 0.487983, 0.608212, 0.885807, 0.42231, -0.0164995, 0.965819, -0.103795, 0.303473, -0.36562, -0.392967, -0.536248, -0.364711, -1.29165, -1.26749, -0.839325, -0.920649, -0.798898, -1.0293
29.92, 0.0319366, 0.113648, 0.762572, 0.210648, 0.313033, 0.624493, 0.429493, -0.0272295, 0.443471, 0.701729, -0.252801, -0.0248706, -0.347812, 0.212222, 0.293848, 0.69362, 0.735375, 0.081134, 0.190933, 0.072348, 0.389761, -0.369727, -0.664916, -0.33347, -0.678418, -1.21998, -1.04124, -0.841706, -0.956696, -1.13455, -1.25717
29.94, 0.0319366, 0.456194, 0.121755, 0.0434272, -0.64221, 0.0736665, 0.416968, 0.0224592, 0.399409, 0.976546, 0.344504, 0.58756, 0.214784, 0.0826567, 0.323643, 0.505574, 0.598066, -0.181131, 0.0030048, -0.0714548, 0.310257, -0.0900914, -0.228647, -0.150941, -0.813669, -1.20553, -1.18578, -0.964786, -1.08581, -0.968561, -0.827899
29.96, 0.0319386, 0.866587, 0.897434, 0.295031, 0.821381, 0.54629, 0.528967, 0.301141, 1.03283, 0.504249, 0.107957, 0.533865, 1.05812, 0.954879, 0.49494, 0.397542, 0.492929, 0.185831, 0.372936, -0.20943, -0.270899, -0.381558, -0.27632, -0.0981297, -1.01649, -0.995637, -1.42094, -1.13316, -1.32161, -1.50531, -1.30546
29.98, 0.0319386, 0.364448, 0.808923, 0.693539, 0.0883885, 0.487042, 0.700581, 0.34452, 0.609842, 0.733766, 0.38059, 1.03107, 0.413494, 0.668426, 0.437952, 0.884512, 0.574967, -0.0435183, 0.530365, -0.196284, 0.014625, -0.15598, -0.00547654, 0.0316034, -0.775658, -1.1604, -1.13159, -1.14455, -1.39708, -1.27432, -1.24458
30, 0.0319366, 0.588457, 0.247214, 0.448767, -0.156122, 0.517184, 0.257, 0.628263, 0.672334, 0.320844, 0.759825, 0.631202, 0.234591, 0.280107, 0.818928, 0.743603, 0.499535, 0.351253, 0.997351, 0.0348146, 0.620969, -0.307239, -0.0369213, 0.149598, -0.563264, -1.05838, -1.27285, -1.38351, -1.25038, -1.13461, -1.07905
30.02, 0.0319366, -0.2133, -0.217605, 0.425182, 0.50198, -0.0202391, 0.528403, 0.175095, 0.502504, 1.31809, 0.498024, 1.14964, 0.204698, 0.625388, 0.572605, 0.465856, 0.407196, 0.00697404, 0.776721, -0.191426, 0.480854, -0.378389, -0.0983798, -0.171694, -0.841359, -1.08262, -1.26553, -1.48792, -1.37969, -1.0181, -0.863539
30.04, 0.0319366, 0.225578, 0.108659, 0.753038, 0.450423, 0.690937, 0.500998, 0.676646, 1.14362, 1.5089, -0.267287, 0.689099, 0.628358, 1.02455, 0.953972, 0.638452, 0.613582, -0.0559567, 0.476109, -0.283242, 0.699463, -0.0553972, 0.0952321, 0.260465, -0.0618186, -0.755992, -0.914327, -1.23357, -1.23241, -1.009, -1.13216
30.06, 0.0319386, 0.295363, 0.807623, 0.792244, 0.896308, -0.0730169, -0.592396, -0.128524, 0.986272, 1.50421, 0.233224, 0.544995, 0.916463, 0.801425, 0.858528, 0.69293, 0.707936, -0.1887, 0.913094, 0.194285, 0.421962, -0.349473, -0.509496, -0.257085, -0.251627, -0.841569, -1.12869, -1.20939, -1.09455, -1.06764, -1.13529
30.08, 0.0319366, -0.992695, -0.462316, 0.641195, 0.973372, 0.459565, -0.474127, -0.356906, 0.561762, 0.95009, 0.542941, 0.501691, 0.942068, 1.18628, 0.751026, 0.588432, 0.879146, 0.0383691, 0.813377, -0.0828531, -0.0503371, -0.496593, -0.264474, -0.417923, -0.68541, -0.902964, -1.20426, -1.15862, -1.2172, -1.26846, -1.13701
30.1, 0.0319366, -0.100619, -0.300166, -0.0373841, 0.234092, 0.201265, -0.0440072, 0.329894, 1.1547, 0.593202, -0.336991, 0.178613, 0.917757, 1.02396, 0.802924, 0.805077, 0.943572, 0.240373, 1.07256, 0.0408517, -0.132229, -0.134306, -0.112681, -0.255887, -0.565948, -0.722118, -1.20519, -1.59626, -1.1964, -1.27072, -0.96518
30.12, 0.0319366, 0.284177, 0.83701, 0.706978, 0.419239, -0.0955608, 0.117786, 0.300453, 0.856873, 1.44221, -0.13243, 0.169978, 0.431474, 0.629867, 0.702717, 0.795979, 1.13976, 0.472819, 1.01545, -0.424945, -0.614786, -0.586665, -0.444187, -0.179653, -0.522434, -1.03064, -1.32491, -1.04827, -1.37436, -1.2009, -0.988109
30.14, 0.0319386, 0.623404, -0.670143, -0.295194, 0.29457, -0.444884, -0.145529, 0.521002, 0.93138, 1.18162, 0.00662843, 0.977343, 0.686553, 1.15107, 0.580108, 0.6994, 1.02274, -0.128684, 0.804438, -0.0803494, 0.550674, 0.0555294, -0.339151, -0.0372535, -0.67521, -1.04532, -0.963056, -0.993777, -1.18124, -1.1539, -1.25624
30.16, 0.0319386, 0.17985, 0.0383488, 0.296128, 0.510387, 0.659619, 0.114847, 0.0377379, 0.858557, 1.6181, -0.0713858, 0.975597, 0.796279, 1.01627, 0.81066, 0.964568, 1.16892, 0.33797, 1.10215, 0.0724212, 0.438544, -0.292129, 0.0282729, 0.0640804, -0.597209, -1.31891, -0.939177, -1.26264, -1.02975, -1.0793, -1.0974
30.18, 0.0319366, -0.205031, 0.305035, -0.344398, 0.0880043, -0.846558, -0.184485, 0.464963, 1.12948, 1.39953, 0.548831, 1.52731, 0.388798, 1.00488, 1.28431, 0.903102, 1.08756, -0.0545346, 1.14379, -0.0894329, 0.363093, 0.165875, -0.0791394, -0.353889, -0.806407, -1.12167, -1.06951, -1.30028, -1.189, -1.34751, -1.53482
30.2, 0.0319366, 0.336055, 0.118746, 0.26962, 0.588775, -0.142051, -0.0800555, 0.229648, 1.00268, 1.39561, 0.565135, 1.5521, 0.375288, 0.859289, 1.13197, 0.77791, 0.699444, 0.336363, 1.13983, -0.0183677, -0.190095, 0.115699, -0.241685, -0.680937, -0.527027, -1.00692, -1.21856, -1.66168, -1.5036, -1.10263, -1.27503
30.22, 0.0319386, -0.595191, -0.176487, -0.658574, 0.589501, 0.362997, -0.416872, 0.424055, 1.12275, 1.69978, 0.340615, 1.33501, 0.43255, 0.890028, 1.16271, 0.801994, 0.840267, 0.2223, 1.08263, -0.274273, -0.125972, -0.624248, -0.413983, -0.43455, -0.38307, -0.584461, -0.925509, -1.19839, -1.12348, -1.22948, -0.964163
30.24, 0.0319386, -0.210007, 0.546091, 0.541519, 0.0320559, -0.204444, 0.0832856, 0.0306203, 1.00247, 1.60493, -0.0275587, 1.42213, -0.143538, 0.432291, 0.676844, 1.01235, 1.16133, 0.312929, 1.45763, -0.189722, -0.049742, -0.605375, -0.4647, -0.517144, -0.38755, -0.762287, -1.00928, -0.962636, -1.10767, -1.34887, -1.22453
30.26, 0.0319366, -0.295344, -0.364048, -0.801686, 0.226221, -0.207884, 0.0950128, -0.184919, 1.13496, 1.7159, 0.443487, 1.61795, 0.320955, 0.151883, 0.262117, 0.951925, 1.2625, 0.523422, 1.1885, 0.0229901, 0.518825, -0.0103044, -0.252961, -0.0294758, -0.325601, -0.770701, -1.11578, -1.33887, -1.22385, -1.2183, -1.16095
30.28, 0.0319366, 0.903451, 0.307808, 0.054493, 1.07191, 0.439909, 0.147345, 0.241565, 1.0221, 1.57433, 0.317631, 1.58732, 0.410358, 0.393385, 0.617142, 0.83412, 1.08621, 0.228888, 0.857194, -0.164278, 0.69956, -0.202638, -0.40692, 0.183139, -0.258834, -0.850782, -1.21025, -1.38551, -1.30085, -1.47907, -1.49371
30.3, 0.0319386, -0.224206, -0.455144, 0.118856, 0.915101, 0.128429, 0.40406, 0.133448, 0.510912, 1.3708, 1.00824, 1.6685, 0.688082, 0.428393, 0.134032, 0.914793, 0.97302, 0.369117, 1.01688, -0.31568, 0.298467, -0.62872, -0.598619, -0.188798, -0.640497, -0.693499, -1.19978, -1.21302, -1.29734, -1.27999, -1.36665
30.32, 0.0319386, 0.920629, 0.755955, -0.366399, -0.264629, -0.0152774, 0.337804, 0.644474, 0.498513, 1.00645, 0.617371, 1.36693, 0.448166, 0.375166, 0.860943, 0.884021, 1.16455, 0.295204, 0.708388, 0.0412038, 0.256561, -0.470905, -0.272903, 0.0153241, -0.480647, -0.68051, -0.966102, -0.957241, -1.15614, -1.16194, -1.35727
30.34, 0.0319366, 0.294933, -0.0284215, 0.0697884, 0.925595, 0.13478, -0.169791, -0.618165, 0.18597, 0.582222, 0.361602, 1.37486, 0.813191, 0.670387, 0.84301, 0.523556, 0.905777, 0.314584, 1.2169, -0.0107686, 0.0700606, -0.174968, -0.157768, -0.321039, -0.376606, -1.15568, -1.38689, -1.08743, -1.28658, -1.38886, -1.29337
30.36, 0.0319366, 0.30174, 0.579301, 0.175293, -0.00783681, 0.561331, 0.144056, 0.180414, 0.39228, 0.449041, 0.404083, 0.809168, 0.295551, 0.337054, 0.86922, 0.752296, 1.1683, 0.347238, 1.19157, -0.0345349, -0.0917206, -0.353407, -0.273637, -0.158728, -0.0999418, -1.00434, -1.32302, -1.18685, -1.0749, -1.42509, -1.57097
30.38, 0.0319386, 0.351857, -0.27745, 0.216296, 0.553785, -0.411095, 0.0733212, 0.102366, 0.511593, 1.15863, 0.631755, 0.554748, 0.490035, 0.450085, 0.886617, 0.705568, 0.431742, 0.0721399, 1.24049, 0.19625, 0.954796, -0.0708609, 0.105937, -0.101331, -0.33151, -1.0741, -1.19419, -1.51655, -1.5421, -1.15014, -1.33924
30.4, 0.0319386, -0.651525, -0.0997729, 0.537123, 0.90755, -0.850124, -0.64018, -0.317158, 0.547736, 0.657976, 0.241418, 1.1041, 0.567097, 0.3002, -0.00730866, 1.11411, 0.704918, 0.0243227, 0.915704, 0.219536, 0.971059, -0.463096, -0.342001, -0.35335, -0.216396, -0.544189, -1.05936, -1.79739, -1.26536, -1.17725, -1.28598
30.42, 0.0319366, -0.14735, -0.260491, 0.195947, 0.79662, 0.253586, 0.648675, 0.666862, 0.870758, 0.965814, 0.277661, 1.02331, 0.385702, 0.490607, 0.286224, 0.870242, 0.412035, -0.0294137, 1.15209, -0.145664, 0.325302, -0.393976, -0.514062, -0.0149832, -0.590567, -0.662698, -0.96186, -1.26982, -1.28684, -1.15065, -1.29242
30.44, 0.0319366, -0.325142, -0.407586, 0.281759, 1.37174, 0.182894, 0.0267567, 0.937158, 1.43784, 1.28243, 0.692682, 1.20152, 0.781111, 0.750239, 0.706184, 0.938372, 0.866654, 0.139743, 0.438192, -0.0361673, 0.298296, -0.141472, 0.143115, 0.0638287, -0.495267, -0.874238, -1.31753, -1.29696, -1.3579, -1.13262, -1.14972
30.46, 0.0319386, -0.0691683, -0.641844, -0.12808, 0.873653, -0.0391082, 0.0709859, 0.799542, 0.999482, 0.780174, 0.187868, 1.31744, 0.607188, 0.391779, 0.74699, 0.470701, 0.246481, 0.0308498, 0.771901, -0.0377371, 0.485101, -0.222969, -0.264812, -0.693358, -0.905683, -0.649701, -1.31371, -1.45834, -1.11077, -0.850892, -1.05703
30.48, 0.0319386, -0.313247, -0.15443, 0.323213, 0.927448, -0.131336, -0.183685, 0.611004, 0.721688, 1.02371, 0.758223, 0.786605, 0.61481, 0.540138, 0.556853, 0.636718, 0.504277, -0.15508, 0.814123, -0.433497, -0.569658, -0.12149, -0.140861, -0.592176, -0.815324, -0.863873, -1.20464, -1.13971, -0.910107, -1.31924, -1.32095
30.5, 0.0319366, 0.25629, -0.0325611, 0.888698, 1.16022, 0.56483, 0.124207, 0.442071, 0.846537, 0.225117, 0.397909, 0.811244, 0.781429, 0.69247, 0.642699, 0.627244, 0.33618, 0.27965, 0.834457, 0.117134, -0.0776149, -0.29611, -0.333232, -0.466202, -0.840129, -1.17177, -1.34986, -1.43218, -1.82526, -1.74714, -1.44011
30.52, 0.0319366, -0.229923, 0.26471, 0.0871363, 0.391418, 0.27476, 0.541026, 0.736266, 0.986567, 0.918121, 0.639196, 1.18309, 0.675342, 0.5617, 0.499737, 0.432849, 0.196049, 0.121449, 0.727687, -0.0366764, 0.246423, -0.0437595, -0.311497, -0.31918, -1.03838, -0.882918, -1.02728, -1.58679, -1.42531, -1.28715, -1.26631
