# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
17.74, 0.0319386, 0.276015, 0.60017, 0.593073, -0.111747, 0.432865, -0.35568, -0.949082, -0.47499, -0.43697, -0.84817, -1.07844, -0.48172, -1.01964, -0.855027, -0.8722, -1.03463, -1.07966, -0.933446, -1.38913, -1.56564, -1.54917, -1.49122, -1.5325, -1.47645, -1.80517, -1.88079, -1.67803, -1.7791, -1.92188, -1.78427
17.76, 0.0319366, 0.232373, 0.426034, -0.365533, -0.553518, -1.18059, -1.34348, -0.630891, -0.545972, -0.15992, -0.531366, -0.443256, -0.754519, -1.30886, -1.27079, -1.19346, -0.984434, -1.03135, -1.06615, -0.876101, -1.35726, -1.51945, -1.30957, -1.26025, -1.42336, -1.59077, -1.41688, -1.88698, -1.99544, -1.78914, -1.67657
17.78, 0.0319366, -0.79763, 0.31947, -0.348584, -0.654041, -0.190579, -0.554947, -0.669312, -0.248616, -0.566213, -0.426589, -0.903563, -0.762634, -1.10911, -1.27915, -1.17461, -0.680265, -1.09617, -1.44459, -1.20941, -1.10559, -1.36581, -1.15809, -1.33966, -1.62152, -1.60186, -1.79117, -2.13281, -2.08751, -1.9297, -2.09944
17.8, 0.0319386, -0.415331, -0.673901, -0.177561, -0.630332, -0.291986, -1.13213, -0.68979, -0.775857, -0.557412, -0.590008, -0.862282, -1.03344, -0.77946, -0.892443, -1.06279, -1.025, -0.941097, -0.990005, -1.58487, -1.40829, -1.33782, -1.93676, -2.14758, -1.81045, -1.88266, -1.82378, -2.04801, -2.20673, -2.29463, -2.26127
17.82, 0.0319386, -0.244489, 0.261285, -0.05093, -0.473691, -0.599488, -0.638357, -0.617869, -0.642119, -0.649896, -0.742288, -0.558495, -0.165011, -0.763414, -0.922681, -1.43299, -0.797272, -0.92127, -1.06275, -1.54555, -1.513, -1.36878, -1.19056, -1.44239, -1.76067, -1.86503, -1.77383, -1.94646, -1.9329, -2.07022, -2.16752
17.84, 0.0319366, -0.170303, -0.331528, -1.12094, -0.580218, 0.208869, -0.577088, -1.23003, -1.00663, -0.114451, -0.563355, -1.21303, -0.63305, -0.555791, -1.07818, -0.96687, -0.841211, -1.2373, -1.56648, -1.22929, -1.4075, -1.56694, -1.36356, -0.88853, -1.37278, -1.53512, -2.11796, -1.91849, -1.81592, -1.89526, -2.17116
17.86, 0.0319366, -0.334077, 0.343353, 0.0259136, -0.847809, -0.612775, -0.631292, -1.00361, -1.05804, -0.520398, -0.913007, -0.249692, -0.73834, -0.699337, -0.608354, -1.27399, -0.847942, -0.879021, -1.53537, -1.11014, -1.12126, -1.16108, -1.31412, -1.76308, -1.78923, -2.04395, -2.14173, -1.99453, -1.86948, -2.32826, -2.30818
17.88, 0.0319386, 0.400135, -0.0214932, -0.303007, -0.44698, -0.161083, -0.781094, -0.760498, -0.96242, -0.981153, -1.10248, -1.20199, -0.818025, -1.16412, -1.37426, -1.44891, -1.45684, -0.814864, -1.32875, -1.36937, -1.58188, -1.17003, -1.34799, -1.52204, -1.65078, -1.55966, -2.02995, -2.01242, -2.10026, -2.06393, -2.10433
17.9, 0.0319386, 0.399535, 0.387484, -0.469026, -0.701615, -0.48832, -0.261684, -0.252887, -0.510363, -0.257663, -0.433304, -0.78525, -0.465308, -1.24512, -0.810317, -1.3651, -1.43183, -1.25011, -1.828, -1.48474, -1.47744, -1.3034, -1.42591, -1.5477, -1.85284, -1.58415, -2.06255, -1.83265, -2.11802, -2.2426, -2.16237
17.92, 0.0319366, 1.26218, 0.69168, 0.485988, -0.148678, -0.432627, -0.901399, -0.411352, -0.14153, -0.256763, -0.806196, -0.683137, -0.86072, -0.964537, -0.655609, -1.00164, -0.782953, -0.640728, -0.933803, -1.35678, -1.66842, -1.72177, -1.6232, -1.64605, -1.83911, -1.92249, -2.02643, -1.74993, -1.90574, -2.21842, -1.86564
17.94, 0.0319366, -0.0826823, 0.183967, -0.295016, 0.253764, 0.1401, -0.508136, -0.466655, -0.529554, -0.64989, -0.435864, -0.229242, -1.26125, -1.7613, -1.06283, -1.11533, -0.777767, -0.894705, -0.962662, -1.13083, -1.35871, -1.63737, -1.71286, -1.61325, -1.70465, -1.94712, -2.20966, -2.17045, -2.0917, -2.24408, -2.18105
17.96, 0.0319386, 0.272778, -0.3914, -0.441231, -0.486401, -0.0919476, -0.526191, -0.722445, -0.702699, -1.03808, -0.444222, -0.973536, -1.03463, -1.07449, -0.525893, -1.22222, -1.22949, -1.26025, -1.48144, -1.3097, -1.07529, -0.843985, -0.428244, -0.358236, -1.15909, -1.56402, -1.99581, -2.08951, -1.29572, -1.41315, -1.99257
17.98, 0.0319386, 0.995144, 0.304756, 0.179765, 0.0634781, -0.145273, -0.591553, -1.05212, -1.48538, -1.39221, -0.701073, -0.74471, -0.476092, -1.02696, -1.12464, -0.94963, -1.25705, -1.06273, -1.3589, -1.47003, -1.3532, -1.58376, -1.22476, -1.13351, -1.56414, -1.66645, -1.98204, -2.06303, -2.07971, -1.94188, -1.76641
18, 0.0319366, -0.148716, -0.0520707, -0.24526, 0.227011, -0.328626, -0.876665, -0.750074, -0.635725, -0.547701, -0.971085, -1.12441, -1.16586, -0.641394, -0.336266, -0.861531, -1.1517, -1.31978, -1.55199, -1.48846, -1.60922, -1.52835, -2.02163, -1.80444, -1.68483, -1.71429, -2.10385, -1.7857, -2.20921, -2.20152, -2.33708
18.02, 0.0319366, -0.237408, -0.226044, -0.763983, -0.408441, -0.718324, -1.27627, -1.36525, -1.32519, -0.480087, -1.00955, -0.831544, -1.10491, -1.33139, -1.01159, -1.20314, -1.02714, -1.02557, -1.22889, -1.38224, -1.31283, -1.26804, -1.87761, -1.86764, -1.43413, -1.60737, -1.95474, -1.71513, -1.97487, -2.02049, -1.9531
18.04, 0.0319366, 0.435485, 0.677145, -0.0520227, -0.207955, -0.132804, -0.737159, -0.843279, -0.365782, -0.18285, -0.58078, -1.05013, -1.1171, -0.599413, -1.21773, -1.41014, -1.09962, -1.41813, -1.48376, -1.09245, -1.48561, -1.46406, -1.75379, -1.46767, -1.66849, -1.82773, -2.04857, -2.12359, -2.29161, -2.21936, -2.22398
18.06, 0.0319386, -0.348221, -0.149986, 0.111659, -0.245567, -0.410351, -1.24368, -1.70926, -0.898597, -0.152094, -0.445039, -0.933977, -0.727595, -0.489229, -1.14176, -1.30118, -1.44256, -1.13679, -1.27284, -1.27704, -1.62059, -1.59442, -1.32927, -1.58981, -1.90488, -1.9369, -1.92505, -2.29115, -1.96776, -2.08342, -1.8208
18.08, 0.0319366, 0.0755246, -0.625144, -0.434698, -0.0946498, -0.560356, -1.50093, -1.54946, -0.913256, -0.255201, -0.152902, -0.371712, -1.4606, -1.21884, -0.855361, -1.09783, -1.25783, -1.2691, -1.50647, -1.27298, -1.59839, -1.42528, -1.77177, -1.64012, -2.02367, -2.15089, -2.08502, -1.96047, -2.21229, -2.31455, -2.05172
18.1, 0.0319366, -0.418686, 0.0160403, 0.218855, -0.0900329, -0.295462, -0.542274, -0.792997, -0.954159, -0.552467, -0.420064, -0.479015, -1.04504, -0.852012, -0.938293, -1.64847, -0.955854, -1.12008, -1.30384, -1.48877, -1.38952, -1.15293, -0.820969, -1.44531, -1.35997, -1.67165, -2.3736, -2.18147, -2.09371, -2.07736, -2.22511
18.12, 0.0319366, -0.196817, 0.40316, -0.063275, -0.0368747, -0.346115, -0.884548, -0.241247, -0.222584, -0.27063, -0.514669, -0.485183, -1.00997, -1.08578, -0.92891, -1.63031, -1.3338, -1.41148, -1.23302, -1.09819, -0.882261, -1.09477, -1.40903, -1.68959, -1.74348, -1.69039, -2.17932, -2.23544, -2.06573, -2.18093, -1.98883
18.14, 0.0319386, -0.60519, -0.885983, -0.540473, -0.68911, -0.506925, -0.29747, -0.807896, -0.628529, 0.184855, -0.0504208, -0.308553, -1.19495, -1.35255, -1.80874, -1.39748, -0.844356, -1.07445, -0.766941, -0.828701, -1.15201, -1.36039, -1.7097, -1.70873, -1.67206, -1.56913, -1.62327, -1.89206, -1.67633, -1.68077, -1.86738
18.16, 0.0319386, -1.01092, -0.210293, 0.0327998, -1.41805, -0.761144, -1.06629, -0.859733, -0.190514, -0.415184, -0.540862, -0.552964, -0.929058, -1.42753, -1.02602, -1.42492, -1.58227, -1.527, -1.52371, -1.68743, -1.24239, -1.32492, -1.19387, -1.37262, -2.04903, -1.75494, -1.73545, -2.19773, -2.0969, -2.06602, -1.96283
18.18, 0.0319366, -0.136875, 0.331344, 0.0845083, -0.0763261, -0.784498, -0.818486, -0.439971, -0.351656, -0.59209, 0.0652471, 0.0760373, -0.687384, -1.44205, -1.06857, -1.43267, -1.37939, -1.47588, -0.896606, -1.45205, -1.23983, -1.15212, -1.2645, -1.36498, -1.91349, -1.91676, -1.64414, -2.04887, -1.91815, -1.96073, -2.07331
18.2, 0.0319366, -0.0507739, -0.0308649, -0.461371, -0.566602, -0.889041, -0.317884, -0.67741, -0.547418, -0.199513, -0.969935, -0.836896, -0.552431, -1.1132, -0.742847, -1.34206, -1.17778, -1.03749, -1.26953, -1.6393, -1.7357, -1.53151, -1.47619, -1.83282, -1.39443, -1.28143, -1.70001, -1.69051, -1.91683, -1.94776, -1.81644
18.22, 0.0319386, -0.147798, -0.583138, -0.785695, -0.558481, -1.05576, -1.08678, -1.02634, -0.191735, -0.25027, -0.412485, -0.423993, -0.228762, -0.598923, -1.11293, -1.34384, -0.913773, -1.54851, -1.59969, -0.953759, -1.3243, -1.13929, -1.28842, -1.58031, -1.77286, -1.88716, -1.81973, -1.7607, -2.06529, -1.89462, -1.79681
18.24, 0.0319386, -0.552558, -0.285288, -0.372174, -0.319444, 0.189085, -0.459901, -0.642514, -0.821668, -0.261111, -0.441301, -0.645075, -0.356527, -0.617239, -1.19378, -1.61646, -0.980065, -1.16515, -1.52751, -1.40285, -1.31919, -1.15374, -1.44071, -1.6942, -1.92566, -1.81962, -1.94586, -1.92071, -2.48437, -2.41957, -2.382
18.26, 0.0319366, -0.168624, -0.40276, -0.287552, -0.787631, 0.0803324, -0.70302, -0.423965, -0.632456, -0.609523, -0.189539, -0.24383, -0.140384, -0.706625, -1.19946, -1.50345, -0.914362, -1.16169, -1.14759, -1.26814, -1.38552, -1.74678, -1.66594, -1.34161, -1.45521, -1.93811, -1.9553, -1.95234, -2.37051, -2.50091, -2.50721
18.28, 0.0319366, -0.269127, 0.231906, -0.0461443, 0.0177065, -0.164109, -0.46613, -0.628206, 0.0156407, -0.0330529, -0.950336, -0.291077, -0.269928, -0.396907, -0.967987, -1.22444, -1.5081, -1.23215, -1.18123, -0.945132, -0.981174, -1.61926, -1.54959, -1.49463, -1.54727, -1.95133, -2.08572, -2.1763, -2.11899, -2.21203, -2.47366
18.3, 0.0319386, 0.0177337, 0.202499, -0.460676, -0.475604, -0.829053, -0.866351, -1.25446, -1.44424, -0.162169, -0.0990395, -0.214986, -0.451868, -0.950201, -1.01053, -1.83475, -1.315, -1.17997, -0.897816, -1.35515, -1.40214, -1.50238, -1.38729, -1.57867, -1.67946, -1.72661, -1.76994, -2.09067, -2.16429, -2.16886, -2.37145
18.32, 0.0319386, -0.968902, -0.683528, -0.249463, -0.997623, -0.798833, -0.486732, -0.803382, -1.15134, -0.353015, -0.773432, -0.773592, -0.43222, -0.767951, -1.21381, -1.25167, -0.885743, -1.29372, -1.34968, -1.16416, -1.21437, -1.0651, -1.4897, -1.24918, -1.60033, -1.54556, -2.0005, -1.97009, -1.86136, -2.4086, -2.31851
18.34, 0.0319366, -0.58524, -1.01775, -0.686487, 0.0661107, -0.618899, -0.856054, -1.31204, -1.2825, -1.05591, -1.2768, -0.980677, -0.239364, -0.499826, -1.51374, -1.82101, -1.40591, -1.40856, -1.28093, -1.52619, -1.49098, -1.9277, -1.27849, -1.4148, -1.4026, -1.61631, -2.0088, -1.86842, -2.20761, -2.41477, -2.26949
18.36, 0.0319366, -0.2438, -0.486398, -0.583317, -0.913714, -0.77665, -0.702012, -0.613146, -1.04352, -0.451256, -1.21777, -0.604033, -0.519744, -1.4236, -1.5507, -1.06467, -0.707737, -1.26528, -1.20196, -0.805465, -1.33678, -1.23496, -1.22487, -1.57168, -1.61733, -1.619, -1.85927, -1.97468, -2.23314, -1.84994, -2.08743
18.38, 0.0319386, 0.61797, 0.124163, -0.277052, -0.126408, -0.448306, -0.779707, -0.946604, -0.842707, -0.275724, -0.357838, -0.804103, -1.09103, -1.1733, -0.865065, -1.26014, -1.07429, -1.30284, -1.16502, -1.31531, -1.28126, -1.30725, -1.63148, -1.65202, -1.41942, -1.94925, -2.11833, -1.93129, -2.02592, -1.98242, -2.20123
18.4, 0.0319386, 0.220698, -0.065946, 0.194054, -0.110461, -0.444529, -1.04991, -0.609569, -0.873544, -0.0817155, -0.234433, -0.867617, -0.777833, -0.282093, -1.07377, -1.51901, -0.914517, -1.24807, -1.17124, -1.2328, -1.2376, -1.51177, -1.31962, -1.35346, -1.38671, -1.84804, -2.06172, -2.23097, -2.07351, -2.15181, -2.24795
18.42, 0.0319366, -0.188969, -0.504323, 0.0719631, 0.0476959, -0.558374, -0.119039, -0.530164, -0.733686, -0.260328, -0.484272, -0.867499, -0.589476, -0.992102, -1.27814, -1.71216, -1.5107, -1.34251, -1.72063, -1.10266, -1.25153, -1.508, -1.14967, -1.3113, -1.65548, -1.88043, -1.66993, -1.70413, -2.10236, -1.99917, -1.97936
18.44, 0.0319366, -0.281992, -0.623412, -0.415417, 0.135355, -0.36805, -0.863853, -1.07879, -0.783377, -0.550772, -0.364575, -0.41837, -0.633904, -0.569715, -0.705413, -1.43449, -1.1375, -1.21776, -1.01329, -0.985632, -1.25055, -0.947706, -1.09172, -1.11481, -1.79931, -1.9756, -1.79745, -1.79898, -2.01308, -2.2421, -2.01329
18.46, 0.0319386, -0.63782, -0.655479, -0.740753, -0.612875, -0.0782725, -1.05364, -1.24995, -0.959773, -0.835682, -0.704625, -0.57139, -1.00519, -0.714753, -1.15467, -1.24753, -1.40835, -1.07054, -1.35325, -0.858296, -0.893541, -1.34231, -1.50384, -1.59319, -1.43696, -2.17114, -2.26788, -2.09938, -2.09869, -2.26401, -2.1154
18.48, 0.0319386, -0.664911, -0.848058, -0.307643, -0.0881263, -0.745491, -0.849289, -1.14626, -1.19993, -1.01443, -0.520854, -0.59617, -1.02169, -1.29679, -1.16309, -1.14755, -1.12419, -1.0494, -1.31938, -0.814428, -1.22398, -1.60614, -1.55638, -1.55763, -1.61909, -1.88085, -1.83793, -1.88401, -2.15667, -1.88081, -1.89737
18.5, 0.0319366, 0.0141466, -0.153377, -0.495984, -1.23651, -0.315542, -0.807353, -1.31759, -0.998427, -0.260853, -0.705931, -0.942577, -0.841505, -1.15463, -1.10285, -1.10581, -0.903828, -1.16214, -1.17063, -1.20506, -1.75204, -1.8445, -1.45624, -1.91197, -1.83197, -1.81333, -2.04267, -2.00761, -2.16811, -2.30268, -2.45278
18.52, 0.0319366, -0.737555, -0.420652, 0.338904, -0.489011, -0.464415, -0.930496, -1.63669, -1.5491, -0.589278, -0.273036, -0.948654, -0.380036, -1.23969, -0.799163, -1.19912, -1.03884, -1.29059, -1.35725, -1.19024, -1.10268, -1.21625, -1.26694, -1.65991, -1.69745, -1.53814, -1.80132, -1.85118, -1.79436, -1.92565, -2.14795
18.54, 0.0319366, -0.0952533, 0.525717, 0.24343, -0.442988, -0.922853, -0.957926, -0.855674, -1.16213, -0.462045, -0.345163, -0.796425, -1.29829, -1.27465, -1.45576, -1.05227, -0.987452, -0.676498, -0.834129, -0.974741, -1.32608, -1.37997, -1.48572, -1.53494, -1.71635, -1.70486, -1.754, -2.02875, -1.9937, -1.98049, -2.10563
18.56, 0.0319386, 0.224867, 0.369739, -0.12344, -0.347022, -0.823926, -1.01447, -0.517287, -1.05954, -1.15528, -0.901435, -0.780991, -0.544122, -0.754015, -0.624467, -0.998307, -1.327, -0.762459, -1.02163, -1.63185, -1.2296, -1.4219, -1.68707, -1.36709, -1.20245, -1.32187, -1.22565, -1.47654, -1.82623, -2.07833, -2.00976
18.58, 0.0319366, -0.413834, -0.0745806, -0.701611, -0.37772, -0.458923, -1.06674, -1.36788, -0.622582, -0.189047, -0.736498, -1.09258, -1.10162, -0.754899, -0.665201, -0.999199, -1.02199, -1.30467, -1.50218, -1.20782, -1.4876, -1.2201, -1.25542, -1.6627, -1.78288, -1.85064, -1.8681, -1.70689, -2.05142, -2.05774, -1.93721
18.6, 0.0319366, -0.460646, -0.516199, -0.892144, -0.783924, -0.519333, -0.0556053, -0.323324, -0.0515848, -0.614466, -1.00739, -0.813115, -0.87572, -0.856982, -1.21022, -1.24954, -1.10961, -1.03755, -1.01141, -1.22857, -1.03807, -1.3872, -1.22679, -1.14499, -1.52802, -1.9527, -1.88968, -1.95807, -2.16982, -2.11264, -1.76849
18.62, 0.0319366, -0.224305, 0.0338144, -0.518063, -0.357933, -0.430901, -0.584498, -0.80886, -0.887862, -0.965838, -0.439474, -0.833524, -1.16111, -1.29194, -1.02398, -1.06354, -0.810501, -1.2876, -1.38214, -0.889119, -0.844424, -0.975494, -1.04531, -1.18414, -1.58398, -1.64102, -1.81065, -1.76366, -2.19205, -2.26107, -2.26737
18.64, 0.0319386, 0.347111, -0.696175, -0.499863, -0.0400501, -0.362963, -0.826083, -2.16253, -1.01642, -0.556639, -0.460815, -0.733649, -1.25477, -0.734265, -0.509711, -0.870732, -0.970845, -1.03019, -0.927702, -1.26544, -1.30784, -1.19205, -1.60772, -1.44193, -1.83957, -1.89841, -1.89703, -1.93971, -2.20484, -2.45586, -2.34847
18.66, 0.0319386, -0.145528, -0.156335, 0.217085, -0.36347, -0.672007, -0.744189, -0.483974, -0.836808, -0.689282, -0.84893, -0.802493, -1.07364, -0.47499, -0.742464, -1.14484, -1.72224, -1.34331, -1.39592, -1.19884, -1.48339, -1.14222, -1.0506, -1.42492, -1.60221, -1.26666, -1.43776, -1.32532, -1.26246, -1.00834, -1.15372
18.68, 0.0319366, -0.396818, -0.639328, -0.414376, -0.0502212, -0.712768, -1.29229, -1.56946, -0.685307, -0.581876, -0.318017, -0.701132, -0.783233, -1.08277, -0.973376, -0.91831, -0.989202, -0.848964, -1.34931, -1.24216, -1.49732, -1.2981, -1.2911, -1.76271, -1.8231, -1.67485, -1.99013, -1.79568, -1.90403, -2.03471, -1.92308
18.7, 0.0319366, -1.14507, -0.32076, 0.0941303, -0.0319681, -0.947761, -0.524298, -1.51258, -0.400776, -0.524936, -0.416252, -1.07062, -1.13528, -0.894327, -0.846612, -1.09852, -1.08159, -1.2024, -1.26052, -1.38423, -1.47333, -1.55951, -1.38517, -1.24863, -1.4841, -1.6614, -2.01795, -2.32248, -2.22368, -1.94301, -2.06198
18.72, 0.0319386, 0.0553712, 0.134725, -0.359478, -1.08189, -0.612003, -0.717243, -0.93345, -0.444245, -0.507294, -0.965865, -0.51434, -0.680194, -0.906732, -0.657262, -0.730425, -0.436173, -0.906521, -1.23806, -1.40837, -1.20261, -1.20185, -1.10141, -1.43859, -1.65411, -1.53773, -1.40868, -1.62252, -1.99679, -2.00363, -1.99184
18.74, 0.0319386, -0.844481, -0.308398, -0.1627, -0.85577, -0.607545, -0.93647, -1.28677, -1.00959, -0.0349186, -0.376873, -0.829146, -1.14431, -1.0263, -0.724264, -1.14676, -0.913843, -0.833023, -1.2847, -1.13721, -1.2842, -1.32003, -1.69627, -1.6024, -1.69317, -1.67992, -1.94163, -1.90212, -2.07647, -2.30312, -2.38054
18.76, 0.0319366, 0.449032, 0.434532, 0.491843, 0.326987, -0.256321, -0.637972, -1.83829, -1.02542, -0.0333041, -0.0395214, -0.938658, -1.13755, -0.946506, -0.642572, -0.656204, -0.46958, -0.719345, -1.18407, -1.51778, -1.244, -1.07504, -1.3129, -1.58431, -1.71601, -1.59142, -2.0123, -1.5228, -1.99846, -2.07294, -2.13398
18.78, 0.0319366, 0.132541, 0.460464, 0.263311, -0.26143, 0.176657, -0.594057, -0.509674, -0.45283, -0.658714, -0.885495, -0.965143, -1.20406, -1.83293, -1.60361, -1.21016, -0.954515, -0.937747, -1.23671, -1.14603, -1.38153, -1.34476, -1.58732, -1.51902, -1.74279, -1.54729, -1.88087, -1.9637, -2.18238, -2.05667, -2.05376
18.8, 0.0319386, 0.41232, 0.503178, 0.282347, -0.0346101, -0.183071, -0.854101, -0.818842, -0.600506, 0.051939, -0.0163108, -0.428601, -0.585927, -0.853155, -0.68853, -1.24112, -1.45061, -1.33107, -0.962669, -1.13175, -1.58392, -1.47554, -1.3276, -1.70998, -2.04775, -1.92313, -1.69233, -1.87009, -2.19783, -2.66028, -2.40508
18.82, 0.0319386, 0.187385, 0.551626, -0.340631, -0.399094, -0.189453, -0.893759, -0.64871, -0.614668, -0.187393, -0.51991, -0.863919, -0.929882, -1.03039, -0.857698, -0.975409, -0.789114, -0.987452, -1.28428, -1.63369, -2.0283, -1.15393, -1.15163, -1.47562, -1.59781, -1.79888, -1.50022, -1.44997, -1.43381, -0.607725, -0.787283
18.84, 0.0319366, -0.390906, 0.0664105, 0.0791019, -0.855854, -0.86478, -0.222361, -0.760854, -0.401671, -0.0273476, -0.326319, -0.446614, -0.723446, -1.11563, -1.32038, -1.19251, -0.885784, -1.13815, -1.37887, -1.33757, -1.06052, -1.61467, -1.36992, -1.04722, -1.53651, -1.56971, -1.2939, -1.30209, -1.51582, -1.20399, -0.698128
18.86, 0.0319366, 0.206587, 0.134255, 0.513239, -0.246266, -0.368989, -0.90573, -0.331794, 0.111857, -0.120485, -0.660056, -1.03762, -0.664293, -0.706358, -0.67818, -1.14566, -0.596767, -1.19972, -1.2688, -1.29857, -1.10453, -1.2633, -1.31107, -1.08244, -1.09697, -1.03954, -1.09808, -1.29572, -1.26308, -1.44345, -1.49833
18.88, 0.0319386, -0.66522, 0.143158, -0.211349, -0.878046, -0.0705152, -0.824091, 0.0424969, -0.167397, -1.06521, -0.600315, -0.797258, -1.03603, -1.00987, -0.924835, -1.3093, -0.999203, -1.20127, -1.1438, -1.04429, -1.21004, -1.48252, -1.66375, -1.88146, -1.8306, -1.64368, -1.6412, -1.80776, -2.13303, -2.2472, -2.18314
18.9, 0.0319386, -0.210336, 0.341479, -0.28533, -0.337908, -0.497362, -0.823935, -0.425089, -0.57281, -0.117845, -0.0178162, -0.4771, -0.863475, -1.33311, -1.28059, -1.57773, -1.55715, -1.61702, -1.37387, -1.59442, -1.3011, -1.4979, -1.42231, -1.32195, -1.26813, -1.473, -1.45778, -1.57654, -1.83173, -2.12013, -1.87555
18.92, 0.0319366, 0.0803276, -0.157833, -0.305708, -0.953882, -0.117138, -0.324103, -0.656227, -0.762114, -0.673741, -0.908462, -0.140563, -0.266939, -0.714818, -1.26582, -1.298, -1.36199, -1.30625, -1.69123, -1.46777, -1.29092, -1.5908, -1.50285, -1.71442, -1.41961, -1.53092, -1.71924, -2.21297, -2.013, -2.05825, -1.80822
18.94, 0.0319366, 0.395703, 0.437209, 0.426413, -0.373891, 0.375835, -0.257313, -0.88967, -0.253554, -0.296082, -0.386259, -0.598121, -1.41272, -1.08967, -0.936945, -0.350542, -0.55078, -1.25474, -1.39118, -1.35215, -0.93212, -1.12797, -0.865277, -1.56692, -1.44454, -1.44524, -1.70908, -1.78664, -1.59716, -1.81458, -2.16521
18.96, 0.0319386, 0.164878, 0.829973, 0.593056, -0.00971828, -0.0861153, -0.894807, -0.783071, -0.758398, -0.179186, -0.440612, -0.411773, -0.676596, -0.911103, -0.734161, -0.898258, -0.702919, -1.16236, -0.811566, -1.16045, -1.48757, -1.66054, -1.45391, -1.5681, -1.60774, -1.95246, -2.12627, -1.98465, -1.73138, -1.84141, -1.83087
18.98, 0.0319386, -0.50432, -0.352844, 0.413465, -0.582132, -0.0466085, -1.25367, -1.19754, -0.333205, -0.572294, -0.662156, -0.771086, -0.819878, -1.0134, -0.909724, -1.36573, -0.838816, -1.08233, -1.14589, -1.39557, -1.40661, -1.40021, -1.74804, -1.41789, -1.67359, -2.00182, -2.01595, -1.80666, -1.8297, -2.08403, -2.19245
19, 0.0319366, -0.179943, -1.26351, -1.17454, -0.491905, -0.921154, -0.610438, -1.23343, -1.24966, -0.795035, -0.8025, -0.575359, -0.606438, -0.968094, -0.881646, -1.11109, -0.535225, -0.75909, -1.10925, -0.907579, -1.29814, -1.69139, -1.51049, -1.62959, -1.63978, -1.98263, -2.09874, -1.86725, -2.01784, -2.39143, -2.24371
19.02, 0.0319366, -0.163492, -0.305549, -0.358937, -0.954539, -1.09862, -0.692391, -1.29513, -1.00607, -0.169695, -0.314175, -0.551117, -0.982793, -0.7814, -0.91829, -0.913143, -0.884988, -1.186, -1.11294, -0.900556, -1.03058, -0.965551, -0.83291, -1.25675, -1.67269, -1.80835, -1.75243, -1.93632, -1.68413, -1.76978, -2.24177
19.04, 0.0319366, 0.154925, -0.341368, -0.259069, -1.03593, -0.321106, -1.13176, -0.582001, -0.868735, -0.805656, -0.779813, -0.664239, -0.320417, -1.0308, -0.986595, -1.17682, -0.933313, -1.29002, -1.00768, -1.25178, -1.23031, -1.10628, -0.967816, -1.41207, -1.66276, -1.90862, -1.80264, -2.09101, -2.13373, -2.21362, -2.07132
19.06, 0.0319386, -0.790064, -0.499245, 0.098314, -0.309516, -0.0359811, -0.315962, -0.97149, -0.882014, -0.602539, -0.37999, -0.511097, -1.04716, -1.00679, -0.821982, -0.881803, -0.794368, -1.0903, -1.25405, -1.29649, -0.889215, -1.26676, -1.2736, -1.54575, -1.63907, -1.92028, -2.27281, -2.30458, -2.23183, -2.22105, -2.14154
19.08, 0.0319366, -0.0569451, -0.403307, -0.95938, -0.703077, -0.61063, -1.06394, -1.28655, -0.633487, -0.226657, -0.656228, -0.852659, -0.53731, -0.791993, -0.907025, -1.25206, -1.58213, -1.37418, -1.26991, -1.59704, -1.41976, -1.28954, -1.46493, -1.43132, -1.66087, -1.5812, -1.8788, -1.93873, -1.89814, -1.99642, -1.98553
19.1, 0.0319366, 0.0419923, 0.199342, -0.318499, -0.563288, -0.737493, -1.79095, -1.20163, -0.675355, -0.24958, -0.547272, -0.528869, -0.617509, -1.27315, -1.43776, -1.44479, -1.408, -1.25544, -1.04941, -1.38203, -1.07898, -1.20561, -1.16051, -1.7589, -2.11046, -1.95473, -1.81511, -2.2277, -2.4481, -2.30847, -2.09677
19.12, 0.0319366, -0.868111, -0.109342, -0.586878, -0.52884, 0.0916251, -0.657306, -1.01753, -1.09247, -0.523746, -1.01043, -1.16772, -0.550902, -0.411991, -0.518722, -1.12072, -0.760222, -1.26975, -0.997078, -1.18173, -1.37628, -1.285, -1.20438, -1.06315, -1.18261, -1.50058, -1.71248, -1.74901, -1.96989, -2.20492, -2.18762
19.14, 0.0319386, -1.11794, -1.1193, -0.30678, -1.38885, -1.01647, -0.668688, -1.28546, -1.09403, -0.914566, -0.594449, -1.11012, -0.949379, -0.875822, -0.77353, -1.31228, -1.20516, -1.59016, -1.45482, -1.35211, -1.15995, -1.47019, -1.35716, -1.31724, -1.46305, -1.86096, -2.04494, -1.89067, -1.92214, -2.15125, -2.2544
19.16, 0.0319386, 0.244898, 0.228098, -0.222268, -1.23164, -0.704302, -0.758762, -0.806902, 0.020437, -0.108312, -0.548131, -1.2552, -0.796057, -1.07486, -1.14332, -1.9465, -1.49358, -1.47677, -1.05147, -0.936487, -1.14594, -1.14683, -1.55623, -1.29781, -1.62978, -1.51375, -1.88129, -2.05739, -2.20893, -2.27343, -1.90362
