# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
68.26, 0.0319366, 0.510724, 0.642546, -0.566063, -0.39363, -0.488604, -0.999901, -1.05006, -0.901748, -0.132602, 0.391397, 0.154049, -0.183083, -0.504854, 0.2242, 0.185251, 0.179897, -0.282985, 0.00764823, 0.344762, 0.433057, -0.0896417, -0.721516, -0.662113, -0.829758, -0.719983, -0.359619, -0.327224, -0.73272, -0.458833, -0.670384
68.28, 0.0319366, 0.577722, 0.547893, 0.285875, -0.0775165, -0.187617, -0.686806, -1.51422, -0.318386, -0.646847, -0.467585, -0.686281, -0.0952975, -0.0330231, 0.0979416, -0.442717, 0.294044, -0.00251615, -0.000547678, 0.0862985, -0.0760149, -0.165494, -0.519121, -0.413545, -0.559286, -0.363935, -0.283403, -0.3714, -0.501964, -0.621495, -0.836768
68.3, 0.0319366, 0.347902, 0.638378, -0.29355, 0.363136, 0.143934, -0.513667, -0.301337, 0.179064, -0.0657487, -0.576573, -0.885713, -0.0251886, 0.443486, -0.121496, -0.447033, -0.206465, 0.305231, 0.0552283, 0.155095, 0.101481, -0.15458, -0.592492, -0.814342, -0.324538, -0.211865, 0.00670813, -0.234356, -0.253277, -0.364811, -0.724096
68.32, 0.0319366, 1.02177, 0.648997, -0.588263, -0.262616, -0.0338386, -0.654116, -0.866109, 0.0923915, 0.157241, 0.251043, 0.178469, 0.33204, 0.258175, -0.227426, -0.196304, 0.133055, 0.0800854, -0.170916, 0.0321767, 0.240726, -0.368123, -0.119065, -0.797006, -0.641015, -0.58076, -0.399918, -0.528163, -0.368018, -0.513187, -0.986816
68.34, 0.0319443, 1.62012, 0.581143, 0.333406, -0.280674, 0.167075, -0.340837, -0.396279, -0.623659, -0.047706, -0.383042, -0.105604, 0.211362, -0.0854931, 0.204293, -0.267098, -0.297458, 0.147052, 0.214486, 0.0633174, 0.0624111, -0.427158, -0.536844, -0.581872, -0.424734, -0.498097, -0.514878, -0.211571, -0.303089, -0.513752, -0.511672
68.36, 0.0319366, 0.926361, 0.282091, 0.625909, -0.302368, -0.0135428, -0.625403, -0.495336, -0.254146, -0.0994237, -0.414163, -0.494313, 0.245421, 0.239439, -0.312304, -0.164608, -0.171186, 0.259165, -0.396922, 0.0775364, -0.151515, -0.392918, -0.736247, -0.418972, -0.537653, -0.26275, -0.139444, -0.182795, -0.405745, -0.28728, -0.680095
68.38, 0.0319366, 0.551217, 0.427325, 0.152948, -0.288006, -0.0325691, -0.347172, -0.59657, 0.389391, 0.141983, -0.246076, -0.598787, -0.370059, 0.236006, -0.0697101, -0.187884, -0.0132553, 0.087644, -0.0923052, -0.145749, 0.169928, -0.0622831, -0.273095, -0.597225, -0.640301, -0.798647, -0.399349, -0.714827, -0.361858, -0.487417, -0.737481
68.4, 0.0319366, 1.16487, 0.594948, 0.060304, 0.392744, -0.108687, -0.414457, -0.00840419, 0.218022, 0.13385, -0.230694, -0.338302, -0.0259818, -0.298392, -0.478676, -0.22591, -0.338894, -0.145244, -0.490198, -0.489052, -0.160951, -0.208798, -0.239862, -0.667264, -0.64018, -0.803354, -0.555481, -0.134557, -0.374327, -0.406728, -0.580815
68.42, 0.0319366, 1.00264, 0.319716, 0.0743399, 0.00371374, 0.341588, -0.288946, -0.93745, 0.0433896, 0.280422, -0.506781, -0.119595, -0.2697, -0.0181521, -0.548176, 0.173292, 0.245741, 0.350002, 0.150193, 0.109469, 0.068547, -0.20177, -0.77374, -0.213919, -0.476584, -0.155583, -0.350218, -0.237203, -0.35347, -0.504099, -0.599095
68.44, 0.0319366, 0.274707, 0.248756, 0.765267, 0.524493, -0.0386664, -0.0770945, -0.0432552, -6.03813e-05, 0.342362, 0.0570536, -0.465106, -0.835519, -0.426004, -0.298738, -0.0381806, -0.049065, 0.071727, 0.323376, 0.435637, 0.0807923, 0.161069, -0.331797, -0.679396, -0.42653, -0.455473, -0.341579, -0.101754, -0.656103, -0.649044, -0.734185
68.46, 0.0319366, 0.516772, 0.73909, -0.596574, -0.802398, 0.214125, -0.00846417, -0.20837, -0.464195, -0.189562, -0.351599, -0.53824, 0.13365, 0.166604, -0.185208, -0.138685, -0.356089, -0.143433, -0.0881304, -0.0947103, 0.0986572, -0.394362, -0.639089, -0.513831, -0.226299, -0.60358, -0.567778, -0.201181, -0.228998, -0.444535, -0.596499
68.48, 0.0319366, 0.461395, 0.241757, -0.0677476, -1.09516, -0.252286, -0.418124, -0.408612, -0.305934, -0.472805, -0.0399726, -0.106638, 0.148804, 0.307029, 0.17811, 0.0472914, 0.00591694, 0.0517364, -0.410768, -0.166507, -0.284804, -0.374984, -0.863616, -0.760737, -0.61608, -0.483587, -0.557358, -0.583728, -0.589626, -0.540611, -0.830742
68.5, 0.0319366, 1.08836, 0.567316, -0.274759, -0.533199, -0.956472, -0.834705, -0.338266, -0.141887, 0.0916683, 0.167448, -0.451455, 0.251383, 0.555923, 0.29923, 0.159, 0.250029, 0.257132, 0.0119707, 0.0469748, -0.0929851, -0.194478, -0.249458, -0.442449, -0.65609, -0.436095, -0.311207, -0.475323, -0.700967, -0.694911, -0.6767
68.52, 0.0319443, 0.901017, 0.69383, 0.197351, 0.266442, 0.00275328, -0.230772, -0.018468, 0.00995917, 0.141986, -0.473631, 0.0444515, -0.137272, 0.131243, 0.107782, -0.0970443, -0.0940783, 0.146328, -0.114865, 0.162934, 0.0280575, -0.0652052, -0.541595, -0.367901, -0.23417, -0.518263, -0.168741, -0.687399, -0.445001, -0.718467, -0.782006
68.54, 0.0319366, 0.228368, 0.211133, 0.461517, -0.341856, -0.149645, -0.184223, -0.455695, -0.188284, 0.223266, 0.107964, -0.218881, -0.305794, -0.226006, 0.0289947, 0.126103, 0.208429, -0.469304, -0.00536531, -0.107365, 0.0461232, -0.295289, -0.316606, -0.529003, -0.271876, -0.388998, -0.105012, -0.331547, -0.471376, -0.875047, -1.07485
68.56, 0.0319366, 0.332595, 0.373828, -0.4537, 0.21356, -0.21602, -0.409465, -0.384393, -0.287057, -0.412663, -0.454584, -0.22605, 0.0590593, 0.127017, -0.228356, -0.342247, -0.255265, -0.00634635, 0.00780544, 0.233419, -0.0411664, -0.623013, -0.18818, -0.238314, -0.350863, -0.443328, -0.510902, -0.813642, -0.655064, -0.927812, -1.07794
68.58, 0.0319366, 1.13015, 0.875846, -0.070318, 0.109219, 0.281864, -0.481995, -0.658013, -0.392794, -0.135559, -0.144285, 0.126052, 0.275821, 0.374644, -0.0529609, -0.253099, -0.339738, 0.0813712, -0.00905194, -0.0495708, -0.00199768, -0.395559, -0.531933, -0.181968, -0.585508, -0.676711, -0.484498, -0.376708, -0.444969, -0.888943, -1.05347
68.6, 0.0319366, 0.624067, 0.128183, -0.48836, 0.0516454, 0.13413, 0.183239, -0.0919895, 0.0540425, 0.0483391, -0.0105122, 0.00124091, -0.182596, 0.146006, 0.0843586, -0.275958, 0.270738, 0.250903, -0.395877, 0.0952415, 0.264664, -0.28744, -0.628069, -0.426688, -0.40614, -0.11859, -0.231044, -0.235762, -0.245921, -0.460486, -0.805879
68.62, 0.0319366, 0.94824, 0.949141, 0.213661, -0.450764, 0.152744, -0.35937, -0.496666, -0.629748, -0.305876, 0.309878, -0.454486, 0.0339783, 0.0965633, 0.121229, 0.0923055, -0.172443, 0.34946, 0.0154144, -0.00244804, -0.250734, -0.509615, -0.723223, -0.42206, -0.347202, -0.428299, -0.449228, -0.377161, -0.525, -0.871304, -0.800246
68.64, 0.0319366, 0.216354, 0.125851, 0.258781, 0.155627, -0.395788, -0.711591, -0.326127, -0.163086, -0.319505, 0.178787, 0.29216, 0.238405, 0.509256, 0.202535, -0.0192518, -0.0345204, -0.266178, -0.0326351, -0.0542219, -0.0025636, -0.985145, -0.925769, -0.769301, -1.02756, -0.465936, -0.270165, -0.371956, -0.23541, -0.713259, -1.12751
68.66, 0.0319366, 0.472686, 0.438826, 0.323096, 0.528658, 0.0140626, -0.358101, -0.395119, 0.0748501, -0.0068857, -0.274428, -0.397426, 0.188104, 0.396811, -0.315907, 0.095225, 0.0239803, 0.116435, 0.159753, -0.313113, -0.064091, -0.748139, -0.475842, -0.398515, -0.605679, -0.175011, -0.187646, 0.108085, -0.304967, -0.698186, -0.808756
68.68, 0.0319366, 0.754813, 0.113734, 0.272167, -0.0096144, 0.316266, 0.00829324, -0.341635, 0.144711, 0.32207, 0.387149, 0.218879, 0.0566273, 0.0200793, 0.593681, 0.0549501, -0.128385, -0.0780608, 0.0125481, -0.0629707, -0.0765486, -0.656894, -0.675705, -0.938108, -0.622364, -0.469408, -0.181316, -0.326251, -0.601531, -0.618171, -0.864295
68.7, 0.0319443, 1.11641, 0.647502, 0.056956, -0.61794, 0.357473, 0.361388, 0.0926158, 0.172143, 0.0689385, -0.844774, -0.624586, 0.0623712, 0.225819, 0.483384, 0.505339, -0.689542, -0.291806, -0.0657211, -0.241223, -0.310593, -0.688472, -0.553198, -0.725629, -0.635129, -0.81914, -0.692318, -0.479204, -0.746622, -0.822757, -0.965795
68.72, 0.0319366, 0.565134, 0.234135, 0.509157, -0.638727, 0.0552705, 0.085119, -0.992502, -0.148196, -0.146184, -0.795251, -0.711485, 0.397569, 0.293551, 0.0729708, 0.142548, 0.0937664, 0.196175, 0.324296, -0.146368, -0.366778, -0.363108, -0.814261, -0.698897, -0.522633, -0.557708, -0.287772, -0.195504, -0.122492, -0.43684, -1.0017
68.74, 0.0319366, 0.351703, 0.324614, 0.626365, 0.525388, 0.324565, -0.132613, -0.779965, -0.780163, 0.141012, -0.321985, 0.12995, -0.229121, -0.0644824, 0.265772, -0.0424677, 0.141791, 0.432232, -0.0611327, 0.029522, 0.0170355, -0.172438, -0.790636, -0.586024, -0.416805, -0.206323, -0.229784, -0.231442, -0.420875, -0.800063, -1.16667
68.76, 0.0319366, 0.537411, 0.31294, 0.493555, 0.177765, 0.512341, -0.302611, -0.471765, -0.212171, 0.133805, -0.294288, -0.532195, -0.208612, 0.187944, 0.0765071, 0.197355, -0.527021, -0.0893532, -0.0605618, -0.336454, -0.235675, -1.00879, -0.67318, -0.531784, -0.58573, -0.436886, -0.241464, -0.449505, -0.354157, -0.591257, -0.615944
68.78, 0.0319366, 0.286298, 0.265465, -0.0966241, 0.188621, 0.359269, -0.617198, -0.363635, 0.195068, 0.0122567, -0.504652, -0.42608, -0.587097, -0.447476, -0.00136683, 0.39864, 0.0625244, -0.152843, -0.033234, 0.162643, -0.0619407, -0.689049, -0.811966, -0.868388, -0.611358, -0.587721, -0.460951, -0.416376, -0.706362, -0.618199, -0.930325
68.8, 0.0319366, 1.01107, 0.388415, 0.100076, 0.61232, 0.121811, 0.0261085, -0.845531, 0.320301, -0.336238, -0.466564, -0.01007, -0.426289, 0.398462, -0.132934, -0.0211959, -0.261082, -0.108957, -0.0676073, 0.165032, 0.00630829, -0.27277, -0.748782, -0.914897, -0.845643, -0.730855, -0.575094, -0.733282, -0.589843, -0.395939, -0.705831
68.82, 0.0319366, 1.35379, 0.0531397, -0.262304, -0.223781, 0.334712, -0.166077, -0.725363, -0.601862, 0.359123, 0.277985, -0.920411, -0.137585, -0.371939, 0.295766, 0.0447025, 0.0303576, 0.0429251, -0.217516, -0.355504, -0.646321, -0.272795, -0.44, -0.608198, -0.656457, -0.525587, -0.604633, -0.146782, -0.406463, -0.349302, -1.08789
68.84, 0.0319443, -0.0468837, 0.602887, 0.461373, 0.0823202, -0.0312093, -0.354382, -0.423134, -0.382603, 0.122856, 0.0245526, -0.00369246, -0.107635, -0.23473, 0.106846, -0.160247, -0.359784, -0.343666, -0.225983, -0.0996021, -0.363428, -0.603144, -0.993204, -0.863202, -0.62524, -0.378373, -0.516396, -0.642039, -0.405115, -0.887041, -1.08525
68.86, 0.0319366, 0.11618, 0.476085, 0.177159, -0.154352, -0.0869289, 0.424453, 0.143293, -0.904389, -0.0694523, 0.312094, -0.485517, -0.404402, 0.11009, -0.232753, -0.210555, 0.115077, -0.0453739, -0.422543, -0.0696167, 0.0398321, -0.263146, -0.620523, -0.783396, -0.833542, -0.411434, -0.567678, -0.711193, -0.683891, -0.582831, -0.806318
68.88, 0.0319366, 0.196683, 0.392109, 0.174857, -0.107278, 0.000167952, 0.117135, 0.0307032, 0.0746499, 0.29703, -0.516834, -0.387679, -0.327469, -0.257206, -0.260711, -0.0577324, 0.0219914, 0.270578, -0.192959, 0.200446, -0.096076, -0.617804, -0.637934, -0.600336, -0.691189, -0.442872, -0.633159, -0.601879, -0.657574, -0.676342, -1.01182
68.9, 0.0319366, 1.40953, 0.634895, -0.229088, -0.211983, -0.211947, -1.2595, -0.192531, -0.250662, -0.512721, -0.619783, -0.20158, 0.437455, 0.0278315, -0.00920021, 0.124548, 0.319225, -0.350792, -0.302665, -0.0709548, -0.661244, -0.478429, -0.439272, -0.460787, -0.573617, -0.600758, -0.501139, -0.231112, -0.49151, -0.609938, -1.05619
68.92, 0.0319366, 0.332428, -0.0144165, 0.419188, 0.239262, -0.0909718, -0.348912, -0.387476, -0.175672, 0.348665, -0.206587, 0.0320518, -0.129175, -0.0647075, 0.318499, 0.232266, -0.308915, -0.291441, -0.414454, 0.00927261, 0.0724014, -0.319323, -0.665011, -0.989778, -0.785877, -0.514926, -0.516554, -0.238342, -0.64772, -0.70528, -0.807908
68.94, 0.0319366, 0.88394, 0.269875, -0.100471, 0.210853, 0.636797, -0.0268593, -0.0785044, -0.155499, 0.476207, 0.189842, 0.219194, 0.23092, 0.271105, -0.0681462, 0.0200848, -0.59535, -0.153275, 0.0368532, -0.367709, -0.395205, -0.336886, -0.507813, -0.676245, -0.917102, -0.793377, -0.177927, -0.177351, -0.474798, -0.654461, -1.04561
68.96, 0.0319366, 0.212769, 0.0181433, -0.109732, 0.285059, 0.287852, -0.403702, 0.155772, 0.215255, -0.304075, -0.09782, -0.157171, -0.650057, 0.0443348, 0.224832, -0.0213822, 0.0472812, -0.243271, -0.108379, 0.126638, -0.46268, -0.626797, -0.583168, -0.719575, -0.832642, -0.823828, -0.439731, -0.472119, -0.483235, -0.638068, -0.660958
68.98, 0.0319366, 0.99447, 1.01414, 0.72109, 0.0926257, -0.288641, -0.37219, -0.40137, 0.158468, 0.16359, -0.0819483, -0.518549, -0.0890956, -0.0271729, -0.195816, 0.340445, -0.178558, -0.210604, -0.227408, -0.246697, -0.628363, -0.679378, -0.556516, -0.396644, -0.509205, -0.922228, -0.652424, -0.473977, -0.643536, -0.769495, -0.70811
69, 0.0319366, 0.450368, 0.0724374, -0.631994, 0.130141, 0.319214, -0.0462513, -0.423735, -0.49262, -0.46166, 0.0556886, -0.37991, -0.571051, -0.115557, 0.185296, 0.216499, -0.181802, 0.0477486, -0.207272, -0.36552, 0.22579, -0.576341, -0.7694, -0.552012, -0.914986, -0.619972, -0.402413, -0.551011, -0.574798, -0.609647, -0.925729
69.02, 0.0319443, 1.0577, 0.720431, 0.27629, 0.239564, -0.595471, -0.86692, -0.77302, -0.139349, 0.147187, -0.0892554, -1.09914, -0.14681, -0.0749468, -0.305999, -0.322513, -0.455219, -0.609067, -0.151765, 0.200653, -0.0558254, -0.201049, -0.62471, -0.871513, -1.36887, -0.809946, -0.554824, -0.673074, -0.539671, -0.78616, -0.786146
69.04, 0.0319366, 1.1976, 0.493479, -0.661519, 0.000780993, -0.0908745, -0.119597, -0.727087, -0.119493, -0.483422, -0.0255664, 0.165428, -0.361499, -0.0890382, 0.223098, 0.1343, -0.950108, -0.634265, -0.439795, -0.167961, 0.14689, -0.481608, -0.507873, -0.597752, -0.482021, -0.559285, -0.567385, -0.354661, -0.574898, -0.640575, -1.0393
69.06, 0.0319366, 0.73366, 0.445409, 0.21258, -0.456248, 0.133922, -0.548828, -0.299445, -0.446907, 0.186306, 0.12645, 0.128562, 0.121577, -0.344226, 0.175458, 0.0712117, -0.315864, 0.0490039, 0.110084, -0.15067, -0.167537, -0.870525, -0.935185, -1.19811, -0.754956, -0.899534, -0.759853, -0.58542, -0.395905, -0.669915, -0.918457
69.08, 0.0319366, 0.53093, 0.860699, 0.6501, -0.332787, -0.0480209, -0.412415, -0.686072, -0.367599, -0.118979, -0.462994, -0.172217, -0.215709, -0.136677, 0.420102, 0.36588, 0.0564454, -0.0584019, 0.110244, 0.226949, -0.26079, -0.696041, -0.589689, -0.674801, -0.646628, -0.824275, -0.717391, -0.701984, -0.559283, -0.733695, -0.817039
69.1, 0.0319366, 0.0686091, 0.629184, 0.0859919, 0.00153971, 0.411803, -0.0761819, 0.0168437, -0.143439, 0.0600013, -0.320123, 0.0887083, 0.380722, 0.194942, 0.156447, 0.0811355, -0.0534699, 0.0631433, -0.354946, -0.0758844, -0.514062, -0.572468, -0.892651, -1.01805, -0.513906, -0.484928, -0.677077, -0.51554, -0.350822, -0.500765, -1.02292
69.12, 0.0319366, -0.401805, 0.245753, 0.365741, -0.666327, -0.118132, -0.582605, -0.525056, 0.187086, 0.0811104, 0.253491, -0.0763027, -0.272754, -0.30543, 0.0895341, -0.462337, -0.418593, 0.121926, -0.10434, 0.106927, -0.238413, -0.706074, -0.762175, -0.750873, -0.928051, -0.943207, -0.693863, -0.645315, -0.830926, -0.96962, -0.745606
69.14, 0.0319366, 0.624196, 0.377883, -0.252233, -4.36316e-05, -0.0018657, 0.0364154, -0.120471, 0.0510949, 0.210795, -0.0782642, -0.509043, 0.034004, 0.124252, 0.103212, -0.16952, -0.400551, -0.562833, -0.0298736, 0.244804, -0.415339, -0.474014, -0.842342, -0.863776, -0.589135, -0.297692, -0.512387, -0.475148, -0.0748766, -0.411655, -0.763777
69.16, 0.0319366, 0.235817, 0.498178, -0.340798, -0.0289964, 0.602559, 0.165379, -0.522703, 0.087388, 0.200429, -0.856757, -0.4749, 0.154801, 0.066132, -0.0136267, -0.426792, -0.411054, -0.228488, 0.0831763, 0.281334, 0.262982, -0.266224, -0.223135, -0.583446, -0.576471, -0.471999, -0.456156, -0.491462, -0.416355, -0.402515, -0.828328
69.18, 0.0319366, 0.56666, 0.362695, -0.145858, -0.5679, -0.180657, -0.159259, -0.543325, -0.377326, -0.389383, 0.202685, 0.18758, -0.16893, -0.179979, -0.172919, 0.05438, -0.123445, -0.334128, -0.267269, -0.136365, -0.127075, -0.25556, -0.748132, -0.821619, -0.436152, -0.285567, -0.107645, -0.505222, -0.609378, -0.619334, -0.94195
69.2, 0.0319443, 0.825058, 0.815767, 0.0702916, -0.152671, 0.0713442, -0.386281, 0.327125, 0.316585, 0.0799884, 0.370704, -0.300308, -0.457129, -0.0505354, 0.00177976, -0.173372, -0.361905, -0.34262, -0.620274, -0.883257, -0.626388, -0.693172, -0.59268, -0.674009, -0.502801, -0.385438, -0.313066, -0.358043, -0.430408, -0.768251, -1.233
69.22, 0.0319366, 0.344702, 0.734351, -0.29568, 0.0994544, -0.18343, -0.351243, -0.224262, -0.29326, -0.310759, -0.0986654, -0.200731, 0.0924115, -0.363223, -0.350573, 0.0137895, -0.17098, -0.584866, -0.188146, 0.135894, 0.148049, 0.158586, -0.365893, -0.148042, -0.660818, -0.740771, -0.796735, -0.348921, -0.312712, -0.363317, -0.673403
69.24, 0.0319366, 0.37586, -0.146507, -0.0609418, -0.888204, -0.10052, 0.174547, -0.790945, 0.192553, 0.0526447, -0.149962, -0.170336, -0.156076, -0.450762, -0.212255, -0.237997, 0.0821061, -0.162645, -0.0315013, -0.684695, 0.0159649, -0.32634, -0.582679, -0.872948, -0.758018, -0.548242, -0.64485, -0.282136, -0.321677, -0.59043, -1.02747
69.26, 0.0319366, 1.318, 0.0543949, 0.14074, -0.107797, -0.228152, -0.286226, -0.895587, -0.727334, 0.13974, -0.18662, -0.135764, -0.356091, 0.330318, 0.113998, 0.192961, 0.137843, -0.15172, -0.266518, -0.484456, -0.528872, -0.259346, -0.625237, -0.129784, -0.635918, -0.777387, -0.585486, -0.629237, -0.461192, -0.603975, -0.982732
69.28, 0.0319366, 0.972183, -0.130424, 0.264178, -0.165871, 0.00866747, -0.583165, -0.732564, 0.352847, 0.350179, 0.314579, -0.211121, -0.412201, -0.718675, -0.827459, -0.649435, -0.571437, -0.531887, -0.904726, -0.428065, -0.524735, -0.60317, -0.751605, -0.609256, -0.633865, -0.32146, -0.685733, -0.723952, -0.659751, -0.877989, -1.15088
69.3, 0.0319366, 0.910571, 0.687997, -0.113409, -0.289485, -0.0877392, 0.146258, 0.111462, 0.0580851, -0.244409, 0.225052, -0.218506, -0.526495, -0.313549, 0.170699, 0.114571, 0.0303806, -0.262548, -0.582745, -0.723899, -0.704397, -1.27845, -1.16572, -0.763036, -0.699187, -0.277952, -0.360746, -0.699166, -0.29807, -0.423127, -0.6307
69.32, 0.0319366, 0.61532, 0.845009, 0.0973782, -0.391776, -0.02595, 0.149635, 0.0920306, 0.426218, -0.112202, 0.0121731, 0.180759, -0.144896, -0.115815, 0.129006, 0.311892, -0.153297, -0.354136, -0.599822, -0.223318, -0.423577, -0.60838, -0.571239, -0.513174, -0.824472, -0.83103, -0.527809, -0.429891, -0.622996, -0.859168, -1.18407
69.34, 0.0319443, 1.2069, 0.552454, -0.0748087, -0.103544, 0.30247, -0.372478, -0.0645873, -0.382542, 0.47633, 0.152218, -0.247217, -0.0234033, 0.0268319, -0.180151, -0.530734, -0.290273, -0.678054, -0.146425, 0.0947613, -0.247656, -0.430052, -0.593502, -0.988434, -1.08614, -0.724384, -0.559591, -0.583375, -0.153394, -0.397082, -0.851811
69.36, 0.0319366, 0.962255, 0.211447, 0.270667, -0.295823, -0.401277, -0.702296, -1.16967, -0.206686, -0.274191, -0.817089, -0.182199, -0.128175, -0.62431, -0.557865, -0.59386, -0.49922, -0.160613, -0.547157, -0.190345, -0.0988073, -0.520421, -0.675959, -1.27795, -1.04089, -0.870866, -0.861329, -0.551222, -0.464269, -0.65042, -0.881927
69.38, 0.0319366, 0.685544, -0.474123, -0.310656, -0.316716, -0.108846, -0.404732, -0.248962, -0.418296, -0.189466, 0.152463, -0.266985, -0.0933295, -0.37801, 0.116246, 0.234332, 0.0618515, 0.0757772, -0.0946971, 0.233172, 0.0282823, -0.693681, -0.818326, -0.53053, -0.560634, -0.772012, -0.284225, -0.128188, -0.589363, -0.704048, -0.950092
69.4, 0.0319366, 0.537528, 0.708267, 0.00685495, -0.620012, -0.90937, -0.466868, -0.311132, -0.172955, 0.667434, 0.623877, -0.66264, 0.123499, -0.175507, -0.353432, -0.532567, -0.372263, -0.647553, -0.582165, -0.116947, -0.112055, -0.529608, -0.924867, -0.813319, -1.05157, -1.1831, -0.668902, -0.598169, -0.626577, -0.725076, -0.678715
69.42, 0.0319366, 0.372946, 0.377364, -0.237176, -0.434224, 0.579252, -0.333679, -1.23378, -0.621489, -0.0264924, -0.100594, 0.082224, -0.0208518, -0.391025, -0.452863, -0.353846, 0.0150422, -0.290139, -0.407256, -0.289805, -0.31681, -0.622701, -0.670901, -0.887502, -0.857365, -0.811408, -0.611944, -0.663136, -0.73603, -0.892738, -1.13706
69.44, 0.0319366, 0.428197, 0.0449699, -0.249034, -1.20854, -0.273732, -0.341524, -0.676755, -0.435224, -0.595843, -0.143105, 0.225644, 0.441545, 0.422202, 0.186592, -0.242035, -0.308461, 0.0644788, -0.341217, -0.684911, -0.681592, -0.46191, -0.634133, -0.695048, -0.709088, -0.379502, -0.726091, -0.726443, -0.640057, -0.693221, -1.1266
69.46, 0.0319366, 1.18092, 0.533226, -0.0221763, -0.90814, -0.107585, -0.125909, -0.273541, -0.403794, -0.0992256, -0.431682, -0.237654, -0.0310532, -0.388861, -0.382396, 0.00315252, -0.211822, -0.864271, -0.20133, -0.28379, -0.31098, -0.384853, -0.819464, -0.810149, -0.86307, -0.845632, -0.678963, -0.710367, -0.812537, -1.22888, -1.37234
69.48, 0.0319366, 0.672739, 0.303943, 0.454587, -0.11865, -0.740093, -0.869125, -0.532538, -0.154276, 0.00429078, 0.259813, -0.159651, 0.085579, 0.176541, 0.341846, 0.173563, -0.108851, 0.120234, 0.209452, -0.458588, -0.441865, -0.736534, -0.763644, -0.884829, -1.02812, -0.763545, -0.740262, -0.452018, -0.61353, -1.18729, -0.949354
69.5, 0.0319366, 1.11102, 0.602677, 0.175997, -0.410607, -0.168674, 0.0597242, -0.597937, -0.596693, 0.0836348, -0.0284901, -0.872847, -0.126816, -0.368654, -0.206709, 0.000891288, -0.0879119, 0.170269, -0.162683, 0.0926769, -0.282532, -0.310801, -0.695287, -0.992671, -0.898595, -0.546664, -0.791424, -0.77208, -0.80558, -0.764817, -0.843865
69.52, 0.0319443, 0.796581, 0.334339, -1.25265, 0.146281, 0.532956, -0.0659697, -0.138445, -0.143745, 0.133986, -0.388972, -0.505997, -0.419735, -0.475418, -0.0130798, -0.229912, -0.233185, -0.110994, 0.0253907, 0.339317, -0.369532, -0.460812, -0.524734, -0.813306, -0.73404, -0.696867, -0.875555, -0.915669, -0.805263, -1.02009, -1.34459
69.54, 0.0319366, 0.861211, 0.580741, -0.532324, -0.0787885, 0.351194, -0.221719, 0.0175181, 0.158694, -0.233541, 0.0598717, 0.0673622, 0.094684, -0.257748, -0.0642928, 0.00176726, -0.114976, -0.57067, -0.310935, -0.385003, -0.591379, -0.748267, -0.779586, -0.779886, -0.894001, -0.744443, -1.15417, -1.03449, -0.823266, -0.552483, -0.80142
69.56, 0.0319366, 0.945777, 0.347224, 0.479351, 0.272097, 0.215095, -0.0566487, -0.42033, 0.0412909, 0.233273, 0.263738, 0.10799, -0.219145, -0.153146, 0.213103, -0.46214, -0.282568, -0.160175, -0.104944, -0.113992, 0.0586653, -0.533884, -0.937464, -0.892908, -0.879139, -0.632164, -0.425396, -0.528031, -0.712677, -0.805904, -1.01918
69.58, 0.0319366, 0.946596, 0.33068, 0.251762, -0.437196, 0.00901238, -0.175595, -0.382199, 0.168352, -0.129903, 0.0833918, -0.570202, -0.317498, 0.0313071, -0.175757, 0.0883638, -0.23515, -0.223014, -0.0916577, 0.119136, -0.373347, -0.561171, -1.19835, -0.6171, -0.874434, -0.640369, -0.348701, -0.530516, -0.788765, -0.822497, -0.975198
69.6, 0.0319366, 0.531466, -0.184536, -0.460975, -0.571059, -0.0104092, -0.202806, 0.0178228, -0.00330475, 0.13416, 0.184968, 0.173116, 0.117103, 0.153439, -0.247859, -0.449906, -0.624962, -0.178311, -1.00858, -0.976325, -0.572604, -0.425977, -0.671973, -0.972453, -0.8681, -0.834968, -0.760725, -0.480785, -0.570833, -0.729304, -1.00682
69.62, 0.0319366, 0.390446, -0.0402742, 0.299764, 0.507419, -0.05762, -0.216289, -0.377222, -0.63827, -0.675968, -0.339715, 0.088995, 0.260438, -0.430602, -0.243572, -0.445211, -0.385001, -0.293386, -0.360262, -0.492709, -0.932488, -0.972689, -1.12668, -0.889444, -0.789623, -0.897634, -0.69537, -0.391996, -0.55028, -0.930753, -1.15184
69.64, 0.0319366, 0.742501, 0.0957164, 0.232114, 0.0572029, 0.273514, 0.0627558, 0.210731, -0.35591, -0.389522, -0.0759097, -0.0919906, -0.27019, 0.0640523, -0.292204, -0.426677, -0.67969, -0.133194, 0.000327295, -0.379955, -0.50009, -0.777428, -0.647336, -1.04797, -1.04166, -0.977925, -0.886035, -0.897558, -0.906952, -1.11708, -1.18736
69.66, 0.0319366, 0.120697, 0.592951, 0.243895, -0.550365, -0.373749, -0.0547461, 0.0424807, -0.24018, 0.30853, 0.144941, 0.0098134, 0.0696124, 0.0850555, -0.243537, -0.449207, -0.169571, -0.0647073, -0.0443059, -0.327388, -0.0341336, -0.358509, -0.592095, -0.768387, -1.52751, -1.16837, -0.725092, -0.636705, -0.926496, -1.04704, -0.859938
