# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
10.58, 0.0319376, -2.93024, -2.69952, -3.18925, -3.45378, -3.05197, -3.01726, -2.70531, -2.63085, -2.2643, -2.39537, -2.27334, -2.43854, -2.56593, -3.05636, -3.49538, -3.30421, -3.69779, -4.21357, -4.80952, -4.86242, -4.66286, -4.9985, -4.94682, -5.39376, -5.10903, -5.26539, -5.29151, -5.24048, -5.23903, -5.37147
10.6, 0.0319366, -2.62512, -2.71044, -2.72185, -3.00116, -2.59993, -2.40172, -2.47017, -2.89893, -2.39452, -2.29376, -2.95894, -3.00324, -2.7271, -2.93935, -3.69385, -3.87803, -3.63676, -3.65647, -4.0064, -4.21648, -4.84462, -4.77358, -4.83243, -5.33473, -5.00422, -4.79484, -5.36697, -5.43076, -5.5036, -5.19913
10.62, 0.0319376, -3.08207, -3.18474, -2.21821, -2.77349, -2.73016, -3.17538, -2.7521, -2.49122, -2.50599, -1.87804, -2.35393, -2.65608, -2.84415, -3.33871, -3.78273, -3.2843, -3.69304, -4.05282, -3.9915, -4.22058, -4.45974, -4.83363, -4.69347, -5.13455, -4.94069, -5.10095, -5.12324, -5.09645, -5.44588, -4.94004
10.64, 0.0319376, -2.19846, -2.0087, -2.86371, -2.71666, -2.97365, -2.6694, -2.86093, -2.74206, -2.6345, -2.58979, -3.34059, -2.7433, -2.86711, -3.23002, -3.19336, -3.81866, -3.84718, -4.00024, -3.99954, -4.22355, -4.19691, -4.80828, -4.91839, -5.09915, -5.06746, -4.97733, -4.97399, -5.28434, -5.06455, -5.13517
10.66, 0.0319376, -2.47947, -2.71981, -2.75309, -2.87951, -3.38379, -2.94188, -2.44629, -2.33621, -2.30753, -2.26331, -2.71476, -2.54798, -2.92313, -2.91281, -3.09465, -3.49706, -4.32759, -4.37875, -4.55164, -4.4598, -5.11043, -4.89133, -4.96782, -5.08186, -4.76374, -5.19684, -4.96689, -5.14378, -5.06663, -5.23921
10.68, 0.0319376, -2.96641, -2.70614, -3.05285, -2.55773, -2.72856, -2.90394, -3.04877, -2.46385, -2.49418, -3.26484, -3.0401, -3.1597, -2.80138, -3.01, -2.9629, -3.15012, -3.66395, -3.92638, -4.23625, -4.33993, -4.17028, -4.93603, -5.00849, -5.32746, -5.27966, -5.12856, -5.14464, -5.07684, -5.38171, -5.30413
10.7, 0.0319376, -2.52788, -2.9627, -3.81895, -3.01932, -2.63646, -2.35219, -2.08071, -2.44675, -2.36972, -2.82896, -2.49942, -2.20008, -2.5838, -3.27358, -4.14202, -4.19255, -3.98226, -4.19057, -4.6236, -4.44214, -4.89762, -5.04878, -5.08082, -5.31707, -5.28239, -5.13538, -4.95187, -5.43597, -5.15953, -5.1904
10.72, 0.0319376, -2.33685, -2.70873, -2.85778, -2.81579, -2.71346, -2.73128, -2.18392, -2.76433, -2.26417, -2.15221, -2.91575, -2.88661, -3.00223, -2.97544, -3.14176, -3.34006, -3.80406, -4.11915, -4.11296, -4.87001, -5.02652, -5.13627, -5.05468, -4.94976, -5.03814, -5.13578, -5.29875, -5.44887, -5.34695, -5.28114
10.74, 0.0319376, -1.76016, -1.9887, -2.45843, -3.04682, -3.22671, -2.89038, -3.27301, -2.41986, -2.4009, -2.53628, -2.22521, -3.14429, -3.51103, -3.63582, -3.98201, -3.96045, -3.89272, -4.34769, -4.50025, -4.57384, -4.64027, -5.35357, -5.15456, -5.03605, -5.05064, -4.8223, -5.07712, -5.4065, -5.49874, -5.42061
10.76, 0.0319376, -2.5849, -3.35231, -3.74865, -3.27543, -2.77413, -2.1822, -2.28039, -3.11139, -3.04546, -2.40472, -3.25337, -3.40689, -2.73607, -2.84011, -3.48608, -3.68177, -3.82509, -4.38128, -4.36403, -4.5956, -4.70606, -5.1366, -4.9669, -5.2886, -4.86712, -5.10558, -5.12724, -5.31369, -5.52096, -5.29335
10.78, 0.0319376, -2.38873, -2.86629, -2.81738, -2.93529, -3.00021, -2.65692, -3.1609, -2.3927, -2.36524, -2.8498, -3.50478, -2.87454, -2.70643, -3.07673, -3.65954, -4.17731, -3.66579, -4.04433, -4.4616, -4.37708, -4.55048, -4.79284, -5.06704, -5.20567, -4.99391, -5.15671, -5.2779, -5.50998, -5.33474, -5.25226
10.8, 0.0319376, -2.57454, -2.12123, -2.89091, -2.77963, -2.59086, -2.49305, -2.5845, -2.21574, -2.41523, -2.52886, -2.26339, -2.7973, -3.04963, -2.85713, -3.2479, -3.64114, -3.82875, -4.02679, -4.28566, -4.44262, -4.77171, -5.00296, -4.94291, -5.11917, -5.01099, -5.01986, -4.82949, -5.01737, -5.16373, -5.01968
10.82, 0.0319376, -2.24715, -2.99986, -2.72352, -3.31377, -2.54303, -2.21944, -3.01246, -2.63789, -2.09016, -2.93741, -2.55427, -2.77809, -3.06771, -3.27039, -3.39694, -3.48033, -3.74561, -4.0273, -4.13415, -4.79376, -5.10471, -4.96903, -4.99625, -4.74992, -4.9349, -5.21503, -5.21047, -5.42854, -5.24264, -4.96029
10.84, 0.0319376, -2.31604, -2.43954, -2.69809, -3.60665, -3.2086, -3.74292, -3.2948, -3.05693, -2.97622, -2.30676, -2.83321, -2.66597, -2.42691, -2.99564, -3.10642, -3.75409, -4.04752, -4.41277, -4.58331, -4.39568, -4.91319, -5.06057, -5.03503, -5.31377, -5.27392, -5.20968, -5.12069, -5.3063, -5.18736, -5.27205
10.86, 0.0319376, -2.54512, -2.70764, -2.71473, -3.06754, -3.09396, -2.71465, -2.49741, -2.66172, -2.56553, -2.44344, -2.46061, -2.72644, -2.78478, -2.98055, -3.53891, -3.50135, -4.46208, -4.2161, -4.40873, -4.18181, -4.38675, -5.1464, -5.10889, -5.11866, -5.14881, -5.41207, -5.15876, -5.36069, -5.57948, -5.42464
10.88, 0.0319376, -1.99986, -3.05314, -2.38409, -3.38101, -2.84239, -2.82838, -2.94609, -2.42408, -2.79404, -2.77823, -2.80698, -2.36324, -2.66168, -3.08413, -3.63645, -3.59021, -3.78891, -3.83228, -4.25547, -4.74984, -4.65795, -5.31771, -5.2397, -5.15562, -5.27224, -5.20445, -5.06679, -5.29195, -5.28407, -5.30835
10.9, 0.0319376, -2.69337, -2.52273, -2.54855, -2.60584, -2.44228, -2.98921, -2.55757, -3.11283, -2.12694, -1.96454, -2.5006, -2.35217, -2.57231, -2.68348, -3.08308, -3.47255, -3.50088, -4.14465, -4.2935, -4.7513, -4.72991, -5.07357, -5.54866, -5.12368, -5.24507, -5.49076, -5.34458, -5.29418, -5.40705, -5.13087
10.92, 0.0319376, -2.5282, -1.62875, -2.21611, -2.13488, -2.40425, -2.74258, -2.71448, -2.99621, -2.23494, -1.83546, -2.50929, -3.52224, -3.00967, -3.13324, -3.28129, -3.85764, -3.73024, -4.30442, -4.70693, -4.76398, -5.05522, -4.4845, -4.89163, -5.21786, -5.32244, -4.81111, -4.98513, -5.2016, -5.34775, -5.18286
10.94, 0.0319376, -3.01496, -1.8213, -2.10237, -2.36097, -2.33867, -2.57885, -2.80763, -2.22658, -1.56724, -1.89815, -3.10884, -2.81968, -2.82221, -3.32702, -3.44842, -3.23113, -4.09189, -4.68811, -4.7225, -4.75106, -4.91081, -4.92488, -4.88834, -4.9291, -5.14604, -5.04838, -5.31483, -5.29276, -5.24717, -5.39141
10.96, 0.0319376, -2.20001, -1.55646, -2.26808, -2.75384, -2.78609, -3.06724, -2.26761, -1.95154, -2.15718, -2.35441, -2.56674, -2.45692, -2.64236, -2.29346, -3.60986, -3.51463, -3.71725, -4.18386, -3.97145, -4.5926, -4.66175, -4.71442, -5.07035, -5.46918, -5.01812, -4.90155, -4.94296, -5.05522, -5.12686, -5.02612
10.98, 0.0319376, -2.21274, -2.30281, -2.52152, -2.38374, -2.54859, -2.66823, -2.88431, -2.51652, -1.76894, -1.74042, -2.55624, -2.63887, -2.70099, -2.73156, -3.14753, -3.4405, -3.86936, -3.92446, -4.39929, -4.64215, -4.62688, -5.22083, -5.0026, -5.03743, -5.43353, -4.76474, -4.91042, -5.14023, -5.27942, -5.2685
11, 0.0319376, -2.89927, -1.96314, -2.40877, -2.94421, -2.54097, -2.72601, -2.62298, -2.59405, -2.01537, -2.08769, -2.24554, -2.43834, -2.16081, -2.52438, -3.12002, -3.68644, -3.76959, -4.3515, -4.59806, -4.44863, -4.51754, -4.80056, -4.93878, -5.0232, -4.84495, -4.86116, -4.91321, -5.15254, -5.30741, -5.38359
11.02, 0.0319366, -2.86066, -2.03491, -2.50666, -3.11411, -2.87188, -2.97401, -3.21138, -2.40091, -2.20959, -2.39502, -2.79279, -2.59344, -2.60674, -3.1187, -3.3873, -3.32291, -4.08257, -4.31287, -4.19049, -4.69023, -4.98779, -5.07106, -4.91346, -5.0679, -5.03591, -5.23265, -5.27209, -5.30734, -5.27918, -4.99555
11.04, 0.0319376, -2.62102, -2.23614, -2.90326, -2.78726, -2.40375, -2.45926, -2.32534, -1.99209, -1.71531, -1.95911, -2.40034, -2.35233, -2.15535, -3.00294, -2.8015, -3.01419, -3.4745, -4.33863, -4.60106, -4.51135, -5.31317, -5.05593, -5.03635, -5.10778, -5.13007, -5.14453, -5.09577, -5.11988, -5.17225, -5.37965
11.06, 0.0319366, -3.54373, -2.07139, -2.5436, -3.64003, -2.9115, -2.82644, -2.35858, -2.4752, -2.38271, -2.55988, -3.05612, -2.58912, -2.61603, -2.90439, -3.05384, -3.61502, -3.63004, -4.41675, -4.35803, -4.32673, -4.56609, -4.94793, -5.05113, -4.85821, -4.77901, -4.5779, -4.9528, -5.10493, -5.19123, -5.08967
11.08, 0.0319376, -2.08768, -2.61657, -2.70117, -2.96861, -2.49292, -2.43743, -2.68352, -2.69189, -1.84153, -2.39728, -2.4048, -2.33182, -2.74316, -2.93642, -3.63459, -3.61951, -4.00566, -4.1541, -4.48818, -4.49631, -4.48796, -4.69188, -4.82668, -5.17293, -5.02657, -4.86224, -4.9023, -5.24316, -5.56342, -5.21731
11.1, 0.0319366, -2.25334, -2.20314, -2.28928, -2.81746, -2.85901, -2.77511, -2.69882, -1.98602, -1.98747, -2.31024, -2.6486, -2.77745, -2.58639, -2.77934, -3.10086, -3.7592, -4.41844, -4.11971, -4.18229, -4.25656, -4.35741, -5.03169, -5.09425, -4.87786, -4.81949, -4.86967, -5.31752, -5.25031, -5.51201, -5.26206
11.12, 0.0319376, -2.14867, -2.41237, -2.25877, -2.43113, -2.1827, -2.56314, -3.26663, -2.03606, -2.12347, -2.76248, -2.82392, -2.7725, -2.43551, -2.78247, -3.17288, -3.67791, -3.87616, -4.43953, -4.36245, -4.44317, -4.63807, -4.78652, -4.63818, -4.94211, -4.94116, -4.977, -4.9088, -4.90273, -5.19783, -4.99471
11.14, 0.0319376, -1.85848, -2.03799, -2.64162, -3.13045, -2.81087, -2.93355, -2.71643, -2.60946, -2.16843, -3.15232, -3.62392, -3.04936, -2.5086, -2.58737, -3.33042, -3.56901, -3.97044, -4.47372, -4.7571, -5.07048, -4.51088, -4.71384, -5.00171, -4.75307, -4.6162, -4.41468, -5.02381, -5.19015, -5.15661, -5.18193
11.16, 0.0319376, -2.53638, -2.3634, -3.35669, -2.58633, -2.43985, -3.00342, -3.20236, -3.16905, -2.24716, -2.34441, -2.56514, -2.52746, -2.96461, -3.06742, -3.57194, -3.8433, -3.50034, -4.24234, -4.02154, -4.21797, -4.83389, -4.96595, -5.06187, -4.71108, -4.72262, -4.68644, -5.05987, -5.21476, -5.23877, -5.39117
11.18, 0.0319376, -2.22216, -2.35769, -2.78612, -3.69075, -2.56654, -2.29074, -2.80696, -2.31088, -2.7305, -2.39542, -2.37958, -3.33348, -3.2584, -3.21176, -3.45612, -3.58714, -4.01424, -4.30553, -4.33899, -4.34998, -4.24399, -4.34148, -4.8985, -5.25308, -4.89335, -4.73897, -5.21698, -5.31058, -5.31121, -5.32402
11.2, 0.0319376, -2.18285, -2.35187, -2.41972, -3.45633, -2.74165, -2.65472, -2.45173, -2.51184, -2.50828, -2.74764, -2.55212, -2.55109, -2.82162, -3.00323, -3.11346, -3.56529, -3.6442, -4.34132, -4.12513, -4.4124, -4.32919, -4.44423, -4.85282, -5.00047, -4.54252, -4.38098, -4.92216, -5.35203, -5.13247, -5.08153
11.22, 0.0319376, -2.98537, -2.32378, -2.86161, -3.4181, -2.21781, -2.34279, -3.44099, -2.8443, -2.1953, -2.22356, -2.23652, -3.20937, -2.48095, -2.89481, -3.13386, -3.57823, -3.64039, -4.09901, -4.61254, -4.54088, -4.29344, -4.67098, -4.59638, -4.62395, -4.49781, -4.47401, -5.15021, -5.10399, -5.08403, -4.96422
11.24, 0.0319376, -2.49055, -2.77803, -3.22163, -3.16053, -2.61321, -2.37715, -2.47507, -2.58589, -3.09752, -2.59482, -2.87299, -2.79361, -2.65502, -2.8982, -3.06245, -3.36841, -3.81074, -4.1582, -4.09343, -4.4001, -4.26501, -4.48567, -4.22059, -4.42122, -4.33176, -4.32848, -4.56277, -4.73473, -5.26607, -5.41078
11.26, 0.0319376, -2.233, -2.80313, -2.98375, -2.40609, -2.64085, -2.58043, -2.83842, -3.07932, -2.17863, -2.77458, -2.44286, -2.61392, -2.88421, -2.78117, -3.03593, -3.80027, -3.98722, -3.99244, -4.15025, -4.1611, -4.43613, -4.28736, -3.98169, -4.50652, -4.57122, -4.56297, -4.51069, -5.08478, -5.01572, -5.12963
11.28, 0.0319376, -1.85768, -1.83278, -3.09648, -3.58457, -3.03018, -2.72287, -2.6794, -2.62521, -2.45677, -2.26217, -3.10332, -2.54809, -2.85983, -3.11711, -3.82095, -3.7627, -4.05283, -4.4371, -4.37446, -4.0385, -4.30984, -4.39145, -4.13736, -4.37648, -4.23687, -4.61976, -4.49477, -4.63226, -4.77447, -4.79632
11.3, 0.0319376, -1.75627, -2.92823, -2.92985, -2.27564, -2.77254, -2.41594, -2.62215, -2.29854, -2.03344, -2.17794, -2.639, -2.49492, -2.5451, -2.63962, -3.60238, -3.4773, -3.93302, -4.40492, -4.44074, -4.16255, -4.31142, -4.67534, -4.45625, -4.4544, -4.32356, -4.33674, -4.64948, -4.822, -5.14474, -5.179
11.32, 0.0319376, -2.13771, -1.90547, -2.61092, -2.43742, -2.99462, -3.01045, -2.61081, -2.27419, -2.19144, -2.2014, -2.69679, -2.70998, -3.39054, -3.08007, -3.83383, -3.35002, -3.92882, -4.19007, -3.85245, -4.04922, -4.39503, -4.39532, -4.08632, -4.36314, -4.45668, -4.71779, -4.82356, -4.89539, -5.02721, -5.00472
11.34, 0.0319376, -2.19041, -2.13903, -2.20622, -2.15148, -2.67482, -2.73193, -2.14731, -2.39456, -2.07155, -2.66367, -2.74581, -2.56296, -2.91353, -3.02448, -3.56798, -3.30577, -3.53751, -4.23742, -4.04831, -3.96329, -4.11516, -4.2233, -4.38515, -4.60378, -4.58922, -4.71564, -4.77925, -4.64135, -4.94116, -4.97627
11.36, 0.0319376, -2.25187, -2.55195, -2.02799, -2.67073, -2.32112, -2.8126, -2.39523, -2.78329, -2.74296, -2.89314, -2.79906, -2.71637, -2.6231, -2.4876, -3.89039, -3.53427, -3.94925, -4.09105, -4.06119, -4.42792, -4.2204, -4.23597, -4.5972, -4.71792, -4.63195, -4.62896, -5.02808, -5.12424, -5.02895, -5.37076
11.38, 0.0319376, -1.86934, -2.71963, -2.45014, -2.96236, -2.80691, -3.55886, -3.02462, -2.23968, -2.58395, -2.85353, -2.95495, -2.79239, -2.95997, -3.20344, -3.98665, -3.9581, -4.07256, -3.56447, -4.06012, -4.34573, -4.24375, -4.40127, -4.75775, -4.74908, -4.60207, -5.03808, -5.50483, -5.28702, -5.04934, -5.00649
11.4, 0.0319376, -2.83709, -3.4557, -2.94064, -2.43721, -2.11248, -2.49171, -2.47132, -2.7767, -2.203, -1.94478, -3.07752, -3.24053, -3.11409, -2.94888, -3.00894, -3.75256, -3.55285, -3.72788, -4.30144, -4.50512, -4.43544, -4.30696, -4.30497, -4.98362, -4.83958, -4.73071, -5.10165, -5.55175, -5.26464, -5.26826
11.42, 0.0319376, -2.33504, -2.39971, -2.70395, -3.12098, -3.07399, -2.94432, -2.90509, -2.21203, -2.27816, -2.55922, -2.55409, -3.11571, -2.81762, -3.18492, -3.61859, -3.35341, -3.94627, -4.00007, -4.3345, -4.60351, -4.49623, -4.55583, -4.70578, -4.55501, -5.08497, -5.14488, -4.97765, -5.43895, -5.27055, -5.10026
11.44, 0.0319376, -2.2281, -2.29283, -2.67686, -2.63196, -2.58513, -3.22081, -3.12142, -2.74589, -2.20752, -2.28133, -2.83659, -2.50779, -2.51827, -3.07378, -3.68072, -3.65647, -3.81492, -3.80078, -4.23698, -4.06502, -4.27349, -4.47129, -4.40709, -4.94331, -5.13999, -4.91476, -5.04961, -5.30368, -5.58696, -5.07575
11.46, 0.0319376, -2.62492, -2.29983, -2.68755, -2.47175, -2.80375, -3.40848, -2.86948, -2.76941, -2.57285, -2.99052, -3.3875, -3.01204, -3.24703, -3.13154, -3.30641, -3.51657, -3.67828, -4.29436, -4.26874, -4.24515, -4.50046, -4.60381, -4.65697, -4.92642, -5.2711, -5.07512, -5.06226, -5.29112, -5.39621, -5.43151
11.48, 0.0319376, -2.08185, -2.71121, -2.49277, -2.77853, -2.63725, -3.17523, -3.5344, -2.95081, -2.55421, -2.24938, -2.28266, -2.96255, -2.8749, -2.9094, -3.29543, -3.8611, -3.76473, -4.0376, -4.09614, -4.30956, -4.53798, -4.8907, -4.96798, -4.78621, -4.72374, -4.96104, -4.85854, -5.03707, -5.39261, -5.25085
11.5, 0.0319376, -2.61514, -2.43711, -2.57218, -3.05515, -2.65729, -3.41216, -2.85714, -2.83762, -3.04632, -2.48121, -2.96194, -3.21387, -3.37614, -2.70343, -3.50804, -3.93575, -4.06631, -3.94063, -3.96659, -4.10146, -4.56003, -4.68069, -4.70716, -4.50971, -4.97446, -4.92648, -5.01195, -5.25733, -5.32566, -5.50201
11.52, 0.0319366, -1.83233, -2.20142, -2.21854, -3.35177, -3.04572, -2.81903, -2.80273, -2.36975, -2.56512, -2.5583, -2.01664, -2.82119, -2.80539, -3.35061, -2.94138, -3.40023, -4.30903, -4.13288, -4.22115, -4.57752, -4.78606, -4.85264, -4.76442, -4.86472, -4.99681, -5.03701, -4.89284, -4.84568, -5.00065, -5.06357
11.54, 0.0319376, -2.13086, -2.03975, -2.01523, -2.45202, -2.45452, -2.73224, -2.61885, -2.68744, -2.05953, -2.8433, -2.83516, -2.6568, -2.84521, -3.24327, -3.46993, -3.47057, -3.73304, -4.09063, -4.43487, -4.31439, -4.93431, -5.01096, -4.95969, -5.0726, -5.20404, -5.51718, -5.38567, -5.60856, -5.31113, -5.1514
11.56, 0.0319366, -2.34799, -2.6946, -2.88621, -3.082, -2.59764, -2.47355, -2.64765, -2.44699, -2.3732, -2.45294, -3.10032, -2.57018, -2.60524, -2.8071, -3.49103, -3.86116, -3.79358, -4.30349, -3.94829, -4.39565, -4.4144, -4.80084, -4.84854, -5.19994, -5.32207, -5.09048, -5.04424, -4.78196, -5.08638, -5.17557
11.58, 0.0319376, -1.91392, -1.88179, -2.42748, -2.98473, -2.79504, -2.8393, -2.93799, -2.70533, -3.15659, -2.53798, -2.90443, -2.89946, -2.89364, -2.79863, -3.45437, -3.82735, -3.98748, -3.79871, -4.42569, -4.46154, -4.61066, -4.84305, -4.96036, -4.8751, -4.82341, -4.90123, -5.00194, -5.22748, -5.05918, -4.95862
11.6, 0.0319366, -2.22744, -2.77516, -2.38587, -3.50386, -3.21898, -3.03017, -2.65811, -2.33588, -2.5864, -2.60492, -2.66156, -3.15255, -2.61658, -3.07373, -3.06283, -3.29805, -3.90017, -4.18779, -4.10186, -4.05426, -4.65125, -5.46114, -5.04792, -4.85906, -4.82321, -5.17327, -5.07217, -5.03587, -5.39224, -5.24289
11.62, 0.0319376, -2.30301, -2.74163, -2.91328, -2.65143, -2.35122, -2.75067, -3.03226, -2.65844, -2.46524, -2.2823, -2.70073, -2.47668, -2.59391, -2.95825, -3.17244, -3.13457, -3.73379, -3.94908, -4.33648, -4.39497, -4.97441, -4.978, -4.75513, -5.1357, -5.08158, -5.25281, -5.13312, -5.1374, -5.17711, -4.89611
11.64, 0.0319376, -2.47386, -3.13734, -3.14271, -3.07719, -2.23976, -2.75701, -2.70637, -2.34904, -1.98963, -2.56997, -2.97872, -3.16412, -3.21586, -2.8973, -3.51893, -3.37374, -3.59169, -3.7115, -4.00042, -4.52618, -4.86629, -5.1474, -4.98383, -4.79951, -4.69632, -4.91788, -5.09196, -5.19077, -5.3289, -5.24078
11.66, 0.0319376, -3.04787, -2.73997, -2.65188, -2.87828, -3.19742, -3.26963, -2.22318, -2.4681, -2.45504, -2.18467, -2.41048, -2.49007, -2.81524, -2.88801, -3.27274, -2.79485, -3.87577, -3.66097, -3.95482, -4.42117, -4.69791, -4.63263, -4.61631, -4.85496, -5.11784, -4.78317, -4.96269, -5.02295, -5.18846, -5.42966
11.68, 0.0319376, -2.72968, -2.87125, -2.37859, -3.62311, -3.25967, -2.89247, -2.30401, -2.31301, -1.91323, -2.72612, -3.64124, -3.0261, -2.97741, -3.6669, -3.03812, -3.07479, -3.84787, -4.07438, -4.46221, -4.5644, -4.56018, -4.74354, -4.70721, -4.99037, -5.16266, -4.89343, -5.31609, -5.50685, -5.2642, -5.28806
11.7, 0.0319376, -1.6149, -2.10088, -2.9488, -2.80117, -2.63755, -2.79106, -2.99091, -3.11068, -2.42214, -2.24205, -2.96697, -3.15025, -2.88871, -2.94688, -2.98485, -3.3529, -3.68121, -4.27852, -4.63894, -4.54221, -4.55566, -4.76089, -5.27194, -5.17654, -5.01447, -5.07827, -5.24289, -5.29509, -5.13028, -5.25926
11.72, 0.0319376, -2.54111, -1.90955, -2.45657, -2.69697, -3.03193, -2.46572, -2.49919, -3.0196, -2.46678, -2.81824, -3.57094, -2.76319, -2.77648, -3.01999, -3.53523, -3.37378, -3.8551, -4.37845, -4.83611, -5.04564, -5.27562, -5.04077, -4.66109, -5.16603, -4.8717, -5.12577, -5.28735, -5.13853, -5.28987, -5.37005
11.74, 0.0319376, -1.83972, -2.26323, -3.37425, -3.85776, -3.11811, -2.72128, -2.47366, -2.39321, -2.18592, -2.37729, -2.56439, -2.95144, -2.88007, -2.89258, -3.08515, -3.70992, -3.92721, -4.14355, -3.91531, -4.37363, -4.38936, -4.65924, -4.8374, -4.78988, -4.96489, -5.18456, -5.22561, -5.15295, -5.35093, -5.33889
11.76, 0.0319376, -1.73125, -2.5754, -3.49952, -2.77983, -2.45862, -2.488, -2.55604, -2.45811, -2.32188, -2.5189, -2.89026, -2.71958, -2.67578, -2.88263, -3.14438, -3.35117, -3.76318, -4.36876, -4.63002, -4.8828, -4.99792, -4.52808, -5.03812, -4.98403, -5.22713, -4.95681, -5.12601, -5.2955, -5.24071, -4.96893
11.78, 0.0319376, -1.5908, -1.85924, -3.51752, -2.85848, -3.46226, -2.9038, -3.05685, -2.31428, -2.44645, -2.58328, -2.55241, -3.04284, -2.81105, -3.12694, -3.58693, -3.79427, -4.21838, -3.89787, -4.11195, -4.46803, -4.49539, -5.07369, -4.95017, -5.00407, -4.93357, -4.89971, -5.41959, -5.38957, -5.19699, -5.16133
11.8, 0.0319376, -1.73812, -2.03954, -2.9483, -3.07449, -2.40507, -3.46559, -2.97045, -2.42794, -2.04266, -2.3924, -2.54488, -2.84017, -2.77291, -3.00198, -3.61393, -3.58056, -3.88419, -4.02361, -4.40634, -4.35497, -5.22057, -5.04342, -4.76919, -5.23953, -5.11006, -5.21802, -5.19197, -5.13914, -5.36208, -5.10782
11.82, 0.0319376, -4.19638, -3.10185, -2.59695, -2.91692, -3.23194, -2.6544, -2.91668, -2.04328, -2.02959, -2.33743, -2.67829, -3.28101, -2.49809, -3.07361, -3.44917, -3.53958, -3.86874, -4.24106, -4.15572, -4.89444, -4.58389, -4.62458, -4.83114, -5.17682, -5.20266, -5.27874, -5.34259, -5.53445, -5.43789, -5.01615
11.84, 0.0319376, -2.08036, -2.3008, -2.75821, -3.5058, -2.90297, -2.69282, -2.74565, -2.50369, -2.07038, -1.87529, -2.74364, -3.23912, -2.99886, -3.13909, -3.29048, -3.08505, -3.76447, -4.23632, -4.41386, -4.65134, -5.13253, -4.85019, -4.68848, -5.19976, -5.09072, -4.99828, -5.50425, -5.30195, -5.28453, -5.31709
11.86, 0.0319376, -1.91313, -2.60017, -2.82937, -2.9178, -2.84493, -2.82473, -2.63663, -3.21436, -2.81616, -3.01631, -2.69953, -3.10639, -2.70152, -3.09301, -3.07649, -3.3697, -4.00936, -4.64281, -4.32207, -4.48628, -4.48199, -4.71489, -5.10049, -5.33619, -5.45244, -5.14787, -5.05346, -5.40805, -5.44875, -5.37972
11.88, 0.0319376, -1.61597, -1.96506, -2.60568, -3.16238, -2.79936, -2.55746, -2.12582, -3.23435, -2.81655, -2.50895, -3.09377, -2.48425, -2.78717, -2.39175, -2.79823, -3.04272, -3.65479, -4.2432, -4.20729, -4.67509, -4.58673, -4.89514, -4.9597, -5.17719, -5.30878, -5.24634, -5.30506, -5.24134, -5.26374, -5.43321
11.9, 0.0319376, -2.15104, -1.89568, -2.66351, -2.50216, -2.87408, -2.94243, -2.64431, -2.90742, -2.18363, -2.30911, -2.49083, -2.16441, -2.01489, -2.61315, -2.66187, -3.13709, -3.64807, -3.62574, -3.95638, -4.03415, -4.74561, -4.8949, -4.71405, -5.34354, -5.11443, -5.27016, -5.48318, -5.61038, -5.40475, -5.27799
11.92, 0.0319376, -1.85853, -2.45236, -2.74282, -2.91687, -2.78413, -2.90439, -2.10253, -2.17045, -1.73797, -2.03169, -3.07386, -2.43468, -2.47116, -2.96578, -3.19564, -3.52345, -4.01954, -3.7442, -3.71475, -4.55524, -4.75424, -4.6742, -4.96847, -5.16267, -5.23224, -5.34572, -5.59482, -5.38681, -5.57744, -5.25392
11.94, 0.0319376, -2.16383, -2.40573, -2.7177, -2.4208, -2.30358, -2.50791, -2.30654, -2.11982, -2.20153, -2.80977, -2.49982, -2.6896, -2.47436, -2.9578, -3.05344, -3.1481, -3.41298, -3.71094, -4.17539, -4.13911, -4.51938, -5.04271, -4.74663, -5.03432, -4.94339, -4.85593, -4.98716, -5.17124, -5.27306, -5.13676
11.96, 0.0319376, -1.7101, -1.28415, -1.39858, -1.61191, -1.4931, -2.03744, -1.23086, -1.34253, -1.02065, -2.27067, -1.88316, -2.35776, -2.24936, -2.73092, -2.89604, -3.12536, -2.86591, -4.11061, -4.50809, -4.35698, -4.7673, -4.70254, -4.78706, -5.23288, -5.50242, -5.00854, -4.91939, -5.17779, -5.03435, -5.34468
11.98, 0.0319376, -1.89806, -1.78036, -2.09961, -2.4503, -2.02751, -2.08446, -2.31606, -2.29235, -1.53164, -1.86714, -2.93404, -2.7912, -2.57279, -2.07208, -3.13963, -3.12987, -3.53107, -3.94285, -4.03646, -3.91331, -4.4999, -4.92146, -4.83036, -5.47749, -5.00016, -4.9394, -4.90928, -5.3191, -5.46897, -5.55468
12, 0.0319376, -2.02484, -2.01513, -1.78132, -1.70133, -2.30132, -2.15616, -2.09232, -2.15585, -1.95328, -2.41119, -2.98058, -2.67599, -3.0971, -2.58839, -3.371, -3.00309, -3.40021, -4.01373, -4.04169, -4.15663, -4.64269, -4.92017, -4.80581, -4.84769, -4.77127, -4.5958, -4.94432, -5.00654, -5.11753, -5.10805
