# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
84.28, 0.0319366, 0.065905, -0.106479, 0.324187, -0.424759, -0.263539, 0.238914, -0.484866, 0.15001, -0.514869, -0.436094, -0.621192, -0.346213, 0.0138355, -0.516222, -0.591607, -0.551588, -1.15461, -1.44307, -1.46024, -1.16428, -0.972335, -1.13173, -0.586657, -0.45799, -0.193515, -0.969512, -1.32232, -1.49601, -2.05671, -1.92972
84.3, 0.0319366, -0.0930834, 0.0457705, -0.114551, -0.206801, -0.611313, -0.235993, -0.766065, -0.242639, -0.644613, -0.538462, -0.0679764, -0.133306, -0.415602, -0.901524, -1.16344, -0.802703, -0.904225, -0.870092, -1.15374, -1.09536, -0.920141, -1.07939, -0.584364, -0.21622, -0.272995, -0.879242, -1.34928, -1.80188, -2.19279, -1.89474
84.32, 0.0319366, 0.49711, 0.25183, 0.042681, -0.266096, -0.0844969, -0.408795, -0.953551, -0.647113, -0.264079, -0.377975, -0.97405, -0.711594, -0.794021, -1.1223, -0.759094, -0.50791, -0.721536, -1.10509, -0.688747, -0.853558, -0.514089, -0.694466, -0.394056, -0.0864393, -0.161575, -0.723907, -0.925368, -1.52221, -2.11248, -1.94334
84.34, 0.0319443, 0.409295, 0.210048, -0.295715, -0.0660523, -0.119686, 0.180047, -0.476961, -0.439937, -0.0460363, -0.620073, -1.1165, -0.358874, -0.686568, -0.628309, -0.42189, -0.640522, -0.624711, -0.781134, -1.05118, -0.832905, -0.74498, -0.791504, -0.601024, -0.316469, -0.0231205, -0.891933, -1.10856, -1.54977, -1.85016, -1.63147
84.36, 0.0319366, 0.443681, 0.125863, -0.669346, -0.234275, -0.091771, -0.342275, 0.0186751, -0.18942, -0.665613, -1.40464, -1.04873, -0.660315, -0.770948, -0.748915, -0.29523, -0.751908, -0.512606, -0.976158, -0.838696, -0.836843, -0.599433, -0.350666, -0.457223, -0.259258, -0.357503, -0.839458, -1.14796, -1.58342, -1.91816, -2.06107
84.38, 0.0319366, 0.817646, 0.338134, -0.0474178, 0.104202, -0.401443, 0.310611, 0.539128, -0.172721, -0.258582, -0.742376, -1.41439, -0.550226, -0.395528, -0.608225, -0.467817, -0.567932, -0.600462, -1.19488, -1.19498, -1.11421, -0.549767, -0.768912, -0.804125, -0.552208, -0.323356, -0.827532, -0.848446, -1.63399, -1.84561, -1.87656
84.4, 0.0319366, 0.251474, -0.386806, -1.23026, -0.761888, -0.349554, 0.0668432, 0.0566127, -0.584352, -0.683288, -1.06431, -0.585946, -0.765218, 0.040975, -0.864708, -1.17929, -1.40588, -1.16303, -1.25633, -1.18446, -1.64288, -1.18611, -0.829295, -0.822176, -0.851065, -0.815017, -1.13319, -1.08959, -1.38562, -1.56001, -1.76068
84.42, 0.0319366, -0.391457, -0.641671, -0.0241619, -0.293418, -0.628792, -0.0768825, -1.14897, -0.7596, -0.496998, -0.675093, -0.472473, -0.655089, -0.738486, -1.56657, -1.40049, -1.0764, -1.08368, -1.29401, -1.00877, -1.27286, -1.17123, -1.23563, -0.668503, -0.739605, -0.464144, -1.26766, -1.2205, -1.5586, -1.95965, -1.90722
84.44, 0.0319366, 0.468185, 0.272758, -0.325532, 0.000256386, 0.501986, 0.564258, -0.446619, -0.56762, -0.634945, -0.897689, -0.588895, -0.832985, -0.553508, -0.56467, -0.668535, -0.751518, -0.518093, -0.67172, -0.931581, -0.691478, -0.76296, -0.750604, -0.697748, -0.422198, -0.804107, -1.08539, -1.25533, -1.4864, -1.90131, -1.71741
84.46, 0.0319366, -0.104507, 0.0358227, -0.180805, -0.483154, -0.349762, 0.185788, -0.25624, -0.676368, -0.599095, -0.15944, -0.434707, -0.331161, -0.266083, -0.774873, -0.418606, -0.817323, -0.900881, -0.853762, -0.710215, -0.954881, -1.01117, -0.519447, -0.695269, -0.432414, -0.581448, -0.957772, -1.24029, -1.43971, -1.99654, -1.74926
84.48, 0.0319366, 1.22292, 0.565777, 0.235503, -0.121641, 0.0170232, -0.149323, 0.22779, -0.249114, -0.93159, -0.309829, 0.202625, -0.678864, -1.18385, -1.03486, -0.778829, -1.44635, -1.28513, -0.946963, -1.49321, -0.66722, -0.776734, -0.814361, -0.334973, -0.529194, -1.32863, -1.60338, -1.82784, -1.77265, -1.87913, -2.02262
84.5, 0.0319366, 0.500083, -0.466948, 0.113315, -0.762061, -0.408272, -0.211904, -0.456317, -0.901723, -0.959069, -1.02272, -0.698603, -0.329324, -0.858662, -0.982658, -1.22101, -1.33904, -1.82693, -1.04344, -1.4764, -1.16753, -0.945263, -0.876983, -0.609916, -0.470261, -1.48629, -1.89149, -1.95752, -1.96622, -1.83204, -1.75481
84.52, 0.0319443, -0.0523421, -0.550745, -0.883404, -0.736573, -0.155767, -0.444369, -0.660899, -0.68246, -1.03966, -1.09064, -0.930829, -0.00110741, -0.813067, -1.31771, -1.24974, -1.46509, -1.30078, -1.7396, -1.75329, -1.18873, -0.977107, -1.07748, -0.871979, -0.779263, -1.62808, -1.97815, -1.91442, -1.62589, -1.95426, -2.23595
84.54, 0.0319366, -0.341566, -0.0853359, -1.04452, -0.307393, -0.907206, -0.490864, -0.514371, -1.3271, -0.956369, -0.928619, -0.835444, -0.576771, -0.611373, -0.801243, -1.27494, -1.94177, -0.910634, -1.0817, -1.56838, -1.79686, -1.08292, -0.936618, -1.23887, -1.48501, -1.67776, -2.21953, -1.98357, -1.55118, -1.89696, -1.85118
84.56, 0.0319366, 0.833686, 0.0274733, -0.441494, -0.498978, -0.0150999, -0.395911, -0.966323, -0.638258, -0.878828, -1.05557, -0.711257, -0.500788, -0.533436, -0.237654, -0.696353, -0.723028, -0.88135, -0.891468, -1.12275, -1.10229, -0.876537, -1.30623, -1.11748, -1.41175, -1.00728, -1.82841, -1.44702, -1.4798, -1.60194, -1.8187
84.58, 0.0319366, 0.287016, -0.528261, -0.201285, -0.784542, -0.695445, -0.489045, -0.170293, -0.218667, -0.40565, -1.41559, -1.51325, -0.806596, -0.123708, -0.697234, -0.44646, -0.63012, -0.925465, -0.817146, -1.15459, -1.3184, -1.39573, -1.52563, -0.886528, -0.967603, -1.77001, -2.4729, -1.8203, -1.5392, -1.55783, -1.91165
84.6, 0.0319366, 0.882842, 0.216479, -0.0503226, -0.386028, -0.0447632, -0.536187, -0.603467, -0.618877, -0.21109, -0.795495, -2.02531, -0.855456, -0.339516, -0.825687, -0.834611, -0.941361, -1.06542, -1.30653, -1.57026, -0.928711, -0.612545, -0.870232, -0.749953, -0.829318, -1.09768, -1.86999, -1.48609, -1.4609, -1.59998, -2.07143
84.62, 0.0319366, 1.15084, 0.229373, -0.269214, -0.814342, -0.586026, -0.760288, -0.994516, -0.606037, -0.227582, -0.738308, -0.453407, -0.431071, -0.0585872, -0.914937, -0.971271, -0.844894, -0.872338, -0.864734, -1.47843, -0.889911, -0.975428, -0.868175, -0.532443, -0.758463, -1.27413, -1.79722, -1.79644, -1.31674, -1.65093, -1.41511
84.64, 0.0319366, -0.0758128, -0.583999, -0.964594, -0.396793, -0.119965, -0.0629145, -0.433621, -0.707208, -0.29037, -0.354518, -0.970048, -1.07785, -0.0689272, -0.764014, -1.04201, -1.0405, -1.4705, -1.25098, -1.16003, -1.386, -0.944761, -1.17001, -1.01814, -0.994079, -1.73363, -1.67628, -1.49545, -1.81291, -1.85507, -1.51349
84.66, 0.0319366, 0.353712, 0.484227, -0.19889, -0.390116, -0.258638, 0.0776048, -0.198714, 0.07668, 0.206171, -0.674042, -1.23929, -0.666445, -1.01218, -1.56593, -1.4186, -0.950811, -0.860222, -0.770072, -1.44729, -1.46166, -1.51826, -0.863163, -1.04763, -1.06143, -1.81257, -2.39626, -1.72159, -1.85491, -2.04078, -1.77931
84.68, 0.0319366, -0.0802311, 0.0280214, -0.0333399, -0.127099, 0.317279, -0.17027, -0.077151, 0.214748, -0.335443, -0.656042, -0.555419, -0.550454, -0.605164, -0.855747, -0.857568, -1.29274, -1.03192, -0.917425, -0.883288, -1.06277, -0.819211, -1.24637, -1.45629, -1.31483, -1.52047, -1.71062, -1.46015, -1.72031, -2.02009, -1.70947
84.7, 0.0319443, 0.911187, 0.218766, -0.147127, -0.148295, -0.325758, 0.413625, -0.348202, -0.273941, -0.0803616, -0.367509, -1.08028, -0.972554, -0.380579, -1.10195, -0.564837, -0.435073, -0.570727, -0.779549, -1.36658, -1.24993, -0.795377, -0.804464, -1.05729, -0.850492, -1.12418, -1.66122, -1.10615, -1.34673, -1.22076, -1.29716
84.72, 0.0319366, 0.4996, 0.239336, 0.0619825, -0.196053, -0.322275, -0.0264614, -0.499414, -0.338062, -0.288942, -0.530463, -0.591121, -0.411061, -0.508856, -0.875713, -0.731895, -0.687152, -0.852439, -1.2973, -0.808385, -0.953901, -1.44151, -1.40173, -1.53024, -1.27417, -1.72472, -1.743, -1.88074, -1.74955, -2.05439, -2.20331
84.74, 0.0319366, -0.985779, 0.302819, 0.30485, -0.771415, -0.247163, -0.431337, -0.839339, -0.628223, -0.643706, -0.504968, -1.03684, -0.627495, -0.889019, -0.639109, -0.833981, -0.84497, -1.12303, -1.1106, -1.20846, -0.925062, -0.991515, -1.15131, -1.15466, -1.47956, -1.94201, -2.08429, -2.03179, -1.63764, -2.03882, -1.92076
84.76, 0.0319366, 0.115144, 0.217177, 0.118251, -0.740778, -0.734744, -0.279018, -0.640607, -0.506251, -0.411361, -0.525548, -0.511392, -0.995449, -0.779812, -0.447601, -0.654644, -0.995917, -1.03733, -0.929331, -1.45551, -1.60859, -1.05685, -1.06562, -1.02712, -1.47048, -2.14824, -2.25375, -2.00633, -1.94717, -1.89881, -1.76437
84.78, 0.0319366, 0.249177, 0.749458, -0.11532, -1.36474, -0.444992, -0.368273, -0.609048, -0.483791, -0.625747, -0.740607, -0.502029, -1.03002, -1.29362, -0.783271, -0.874522, -0.701896, -0.823915, -1.1907, -1.38652, -1.32494, -1.40551, -1.35593, -1.60872, -1.29796, -1.60587, -1.97284, -2.05349, -1.90686, -1.75391, -1.68146
84.8, 0.0319366, 0.2549, 0.658571, 0.0497816, -0.0888404, 0.047451, 0.368648, -0.195576, -0.365552, -0.652554, -0.596211, -0.104001, -0.675028, -0.618883, -0.990951, -1.47851, -0.989357, -1.44196, -1.40003, -1.64587, -1.68457, -1.39673, -1.2372, -1.47981, -1.56171, -2.06989, -2.19501, -1.94628, -1.98544, -1.83164, -1.91
84.82, 0.0319366, 0.740656, 0.080369, -0.25052, -0.210327, 0.0131398, -0.359532, -0.934198, -0.794689, -0.232672, -0.919243, -0.60129, -0.151145, -0.949324, -0.892228, -0.83511, -0.885986, -0.731814, -1.0117, -1.27193, -1.07468, -0.935912, -1.65982, -1.45037, -0.718057, -1.37162, -1.71356, -1.50618, -1.10121, -1.34074, -1.22795
84.84, 0.0319443, 0.0699913, 0.0407425, -0.671876, -0.619729, -0.222311, -0.186195, -0.739109, -0.411007, -0.478247, -0.764936, -1.06599, 0.63806, -0.1053, -0.943579, -1.04124, -0.886619, -0.944882, -1.47189, -0.908502, -1.25757, -1.36292, -1.58541, -1.25014, -1.09767, -1.51474, -2.05794, -1.69153, -1.4291, -1.95078, -1.39784
84.86, 0.0319366, 0.503912, 0.694979, 0.0334099, -0.795634, -0.0219051, -0.658508, -1.01243, -0.00723037, -0.190084, -0.385599, -0.677186, 0.0828257, 0.410914, -0.720391, -1.11124, -1.28001, -1.43188, -1.4876, -1.16821, -0.994165, -1.34059, -1.03492, -1.18217, -1.07058, -1.15605, -1.83449, -1.38018, -1.6404, -1.86287, -1.31588
84.88, 0.0319366, 1.229, 0.534556, -0.00625464, -0.206086, 0.0483192, -0.128124, 0.0138664, -0.364553, -0.716115, -0.519734, -1.25552, -0.25448, 1.05185, -0.422929, -0.582595, -1.14391, -1.17759, -1.32465, -0.864781, -1.42591, -1.24, -1.2183, -0.93278, -1.25487, -1.20206, -1.803, -1.36256, -1.43854, -1.31535, -1.11005
84.9, 0.0319366, 1.31769, 1.10198, 0.710554, 0.473419, 0.46305, -0.118538, -0.352032, 0.0091689, -0.182356, -0.508305, -0.977902, -0.831125, 0.966958, -0.598145, -0.873085, -1.10533, -0.941214, -1.4553, -0.928802, -0.851941, -1.13553, -1.29322, -0.632287, -0.907515, -1.19866, -1.75782, -1.13585, -1.16869, -1.49339, -1.03284
84.92, 0.0319366, 1.0871, 0.613512, -0.259398, -0.0432825, -0.0198158, 0.0985166, -0.709095, -0.788768, -0.554791, -1.28706, -0.234816, 0.229334, 0.351388, -0.347746, -0.878965, -1.3494, -0.928876, -1.45063, -1.01267, -0.889748, -0.94904, -1.00806, -0.937196, -0.859466, -0.900634, -1.58389, -1.09887, -0.95741, -1.46111, -0.825482
84.94, 0.0319366, 0.144203, 0.603432, -0.0718783, -0.542663, -0.0351931, -0.892607, -0.351571, 0.149629, -0.037954, 0.182213, -0.352682, -0.31955, -0.347896, -0.876741, -1.05366, -0.769765, -0.698954, -0.939188, -1.40865, -1.50927, -1.45739, -1.36071, -0.912112, -0.801546, -1.13882, -1.6014, -1.14173, -0.787476, -1.0284, -0.948711
84.96, 0.0319366, 0.793222, 1.05213, 0.152312, -0.025291, 0.330948, 0.266113, -0.62219, -0.203414, 0.218545, -0.0121271, -0.8366, -0.350018, -0.753157, -1.07971, -1.15614, -1.02836, -1.38821, -0.899557, -0.99314, -1.11393, -1.24639, -1.14018, -0.673446, -0.695669, -1.12317, -1.85595, -1.5105, -1.14316, -1.44758, -1.17033
84.98, 0.0319366, 0.496831, 0.578541, 0.503414, -0.562548, -0.652698, -0.173484, -0.0401333, 0.0497707, 0.0479278, -0.808831, -0.553693, -0.13385, -0.539266, -0.680686, -1.00485, -0.716777, -1.09095, -1.13341, -1.44677, -1.45528, -1.42879, -1.264, -1.09675, -1.43139, -1.15486, -1.56279, -1.22318, -1.15533, -1.49248, -1.44159
85, 0.0319366, 0.153776, 0.280111, 0.229611, -0.186208, 0.520979, 0.112037, 0.247547, -0.0937091, -0.515315, -0.596432, -0.28896, -0.672279, -0.29973, -0.76333, -1.3275, -1.20013, -0.853852, -0.650779, -1.35791, -1.51791, -1.20661, -1.44191, -1.031, -0.856413, -1.25023, -1.92471, -1.41631, -1.46464, -1.30767, -1.05678
85.02, 0.0319443, 0.753535, 0.617701, 0.565283, -0.210399, -0.10004, -0.191167, -0.241673, -0.842589, -0.224723, -0.758985, -0.659362, -0.431154, -0.385842, -0.631115, -0.735932, -0.747843, -1.08162, -0.699943, -1.23142, -1.69579, -1.23297, -1.38541, -1.05186, -0.623565, -0.872805, -1.62126, -1.25844, -1.17142, -1.27943, -1.06695
85.04, 0.0319366, 0.440526, 0.37392, 0.613621, -0.476922, 0.423299, 0.564292, -0.311531, -0.433232, -0.747035, -0.863219, -0.8728, -0.515748, -0.437111, -0.749603, -0.617343, -0.915521, -1.4905, -1.36054, -0.91024, -1.27496, -1.96684, -1.30977, -0.891503, -0.738408, -0.861153, -1.66712, -1.40791, -1.47901, -1.71512, -1.25127
85.06, 0.0319366, 0.704432, -0.0268043, 0.0214641, 0.0879994, -0.055621, 0.242675, 0.193673, -0.17711, 0.147306, -0.223124, -0.564695, -0.45834, -0.499607, -0.319795, -0.720495, -1.0593, -1.28779, -1.26121, -1.09058, -1.28936, -0.778624, -1.11948, -1.14484, -0.920398, -1.08881, -1.8263, -2.08307, -1.54564, -1.98266, -1.56656
85.08, 0.0319366, 0.811872, 0.395456, 0.571577, -0.0255606, 0.581951, 0.218456, -0.559515, -0.761058, -0.411278, -0.428389, -0.873312, -0.418402, -0.23553, -0.544132, -0.853142, -1.52531, -1.47513, -0.922577, -1.04867, -1.33839, -1.39915, -1.24104, -1.28153, -1.35757, -1.18214, -2.27519, -1.7246, -1.76566, -1.69905, -1.43669
85.1, 0.0319366, -0.0496019, 0.596975, 0.723856, 0.217474, -0.298699, -0.311091, -0.462952, -0.433808, -0.030355, 0.111648, 0.210155, -0.759425, -0.339448, -0.862825, -1.03618, -1.29596, -1.09253, -0.772776, -1.00263, -1.19182, -0.738914, -0.997045, -0.719147, -0.577397, -1.05032, -1.70446, -1.62377, -1.37787, -1.61373, -1.30245
85.12, 0.0319366, 0.876714, 1.40659, 0.91847, 0.0715387, 0.140759, -0.101829, -0.206515, -1.02444, -0.367247, -0.37124, 0.548789, -0.488697, -0.674445, -1.46869, -1.41851, -1.02232, -1.30858, -1.46985, -1.45291, -1.58387, -1.14305, -1.33772, -1.15341, -0.964873, -1.20569, -1.57005, -2.03225, -1.84175, -1.45421, -1.3267
85.14, 0.0319366, 0.411837, 1.17345, 1.15855, 0.874151, 0.214545, -0.139782, -0.117025, -0.590768, -0.512461, -0.635618, -0.595318, 0.350914, -1.16049, -0.754633, -0.616933, -0.850043, -1.45584, -1.72679, -1.32438, -1.25307, -1.31684, -1.1785, -1.13464, -0.986305, -1.42247, -1.62019, -1.79568, -1.73101, -1.94229, -1.6062
85.16, 0.0319366, 0.743737, 1.20183, 1.37558, 0.405843, 0.0347217, 0.22386, 0.00363226, -0.0441487, -0.0851173, -0.344911, -0.362603, 0.509853, -0.187283, -1.39264, -1.15921, -1.01243, -1.05576, -1.07423, -1.37105, -1.03454, -0.923257, -1.24844, -1.05122, -1.05876, -1.26753, -1.41825, -1.55557, -1.43043, -1.83418, -1.50597
85.18, 0.0319366, 1.08444, 1.50457, 1.00817, 1.05815, 0.651923, -0.0401097, -0.542553, -0.526298, -0.130669, -0.704503, -0.549459, -0.0835272, 0.112108, -0.949526, -1.18684, -1.06477, -1.41251, -1.52496, -1.15179, -1.21343, -1.0901, -0.866857, -0.874785, -0.974672, -1.22465, -1.39398, -1.32654, -1.85522, -1.84621, -1.6786
85.2, 0.0319443, 0.0281714, 0.53937, 0.681571, 0.118231, 0.435307, 0.289631, -0.375171, -0.410438, -0.50338, -0.57347, -0.749623, -0.123559, 0.58721, -0.843408, -0.959909, -0.876231, -1.07915, -0.973562, -1.57712, -1.18904, -1.008, -1.70243, -1.45631, -1.35162, -1.36673, -1.69752, -1.83519, -2.04832, -1.95213, -2.01207
85.22, 0.0319366, 0.991094, 1.09135, 1.00181, 0.26873, -0.0846384, -0.615223, 0.203421, -0.000150275, -0.0551418, -0.310172, -0.586094, -0.892938, 0.289112, -0.830558, -1.07847, -0.669605, -0.829936, -1.34412, -1.5222, -1.10508, -1.30167, -1.43196, -1.36127, -1.81392, -1.96461, -2.07762, -2.19517, -1.7883, -2.02081, -2.07181
85.24, 0.0319366, 0.622363, 0.682184, 0.539705, 0.149659, 0.339152, 0.287531, -0.013519, -0.742828, -0.188951, -0.478178, -0.588113, 0.122145, 0.1336, -0.812061, -1.07891, -0.608099, -0.902878, -0.802447, -1.45435, -1.59861, -1.25482, -1.39369, -1.47567, -1.50546, -1.83762, -2.05593, -1.93093, -1.87259, -2.38468, -2.17521
85.26, 0.0319366, 0.874575, 1.26598, 0.457665, 0.350711, 0.357403, 0.391635, 0.337052, -0.247049, -0.353951, 0.298061, -0.153956, -0.351445, -0.0193007, -1.09777, -0.986447, -0.982397, -0.653555, -1.10161, -0.94288, -1.05094, -1.16296, -1.27421, -1.13772, -1.43321, -1.84979, -1.99657, -2.25093, -2.25207, -2.39571, -2.11724
85.28, 0.0319366, 0.65782, 1.07838, -0.235315, 0.650198, 0.164602, 0.287677, 0.308722, -0.340984, 0.446307, -0.180345, -0.331893, -0.307343, -0.495763, -0.433614, -0.60508, -0.696015, -0.94926, -0.605946, -1.22731, -1.22145, -1.13434, -1.17052, -1.34444, -1.5074, -1.69799, -1.88419, -2.04875, -1.98807, -2.23138, -2.16358
85.3, 0.0319366, 0.518056, 0.649426, 0.384996, 0.0336571, 0.407743, 0.609152, -0.0687786, 0.352652, -0.353486, -0.723549, -1.20465, -0.502525, -0.393416, -0.506625, -0.254226, -0.342094, -0.916883, -0.868309, -1.61149, -1.68988, -1.60279, -1.65053, -1.62651, -1.81353, -1.88534, -1.92465, -1.95381, -2.06273, -2.02849, -1.75843
85.32, 0.0319366, 0.603919, 0.736024, 0.23915, 0.826429, 0.717777, 0.0586479, 0.0106245, -0.596429, -0.745948, -0.987246, -0.517184, 0.0855569, -0.131233, -0.434949, -1.08374, -0.978908, -0.888045, -0.970628, -1.81444, -1.78109, -1.74695, -1.4394, -1.5515, -1.64751, -1.76312, -2.25802, -2.02265, -2.09141, -2.05934, -2.0124
85.34, 0.0319443, 0.0217898, 0.42416, -0.309753, 0.0470532, -0.224399, 0.527441, 0.206328, -1.44225, -0.625629, -0.842518, -0.866353, -1.14897, -0.597837, -1.08364, -1.345, -0.813481, -1.23314, -1.48222, -1.45134, -1.4432, -1.60342, -1.57683, -1.46623, -1.89987, -2.06665, -2.42496, -2.42709, -2.05671, -2.3355, -2.22869
85.36, 0.0319366, 0.163018, 0.550386, 0.420427, 0.358247, 0.236888, 0.370037, -0.534312, -0.949053, -0.700638, -1.18109, -1.29625, -0.803627, -1.17334, -1.34908, -0.736439, -1.14191, -1.34841, -1.31534, -1.58995, -1.5211, -1.22505, -1.25119, -1.31907, -1.64779, -1.95788, -2.62938, -2.42267, -2.12466, -2.13824, -2.08162
85.38, 0.0319366, 0.410552, 0.43427, 0.464055, 0.214853, 0.432308, -0.306636, -0.268291, -0.631449, -0.415836, -1.35038, -1.62502, -0.920101, -0.713466, -0.641737, -1.05859, -1.31636, -1.26842, -1.931, -1.2334, -1.29069, -1.58004, -1.39234, -1.33715, -1.6983, -1.86907, -2.54803, -2.13808, -1.90737, -1.83633, -1.77115
85.4, 0.0319366, -0.709747, 0.32776, 0.314936, -0.241103, 0.515008, 0.534749, 0.112505, 0.263529, 0.179152, -0.57448, -0.987281, -1.59923, -0.932341, -0.946551, -1.5311, -1.10006, -1.09424, -1.21361, -1.84052, -1.78582, -1.5966, -1.77003, -1.74041, -2.19965, -2.17852, -2.27096, -1.96177, -1.94171, -2.38142, -2.17781
85.42, 0.0319366, -0.236897, 0.127441, 0.178988, -0.328498, -1.37241, -0.927488, -1.19668, -0.34983, -0.645468, -0.0207036, 0.420495, -0.792143, -0.686533, -1.34753, -1.07255, -1.15437, -1.0724, -1.636, -1.67915, -1.41273, -1.41499, -1.8888, -1.56762, -1.96515, -2.16365, -2.51417, -2.34146, -2.04828, -2.20115, -2.21284
85.44, 0.0319366, 0.689568, 0.159603, 0.0551256, -0.514333, -0.146257, -0.469186, -1.08753, -0.638628, -0.939473, -1.395, -0.0548852, -0.0223652, -0.45397, -0.864482, -0.907527, -0.757096, -1.58473, -1.62056, -1.53919, -1.38088, -1.54937, -1.85126, -1.28082, -1.75929, -2.29367, -2.31677, -2.29841, -2.28675, -2.23142, -2.12846
85.46, 0.0319366, 0.105326, 0.550767, 0.193567, -0.357654, -0.222211, -0.819104, -1.30329, -0.575138, -0.641886, -0.876763, -0.918173, -0.323182, -0.95458, -1.30483, -1.30324, -1.0218, -1.24429, -1.1716, -1.11696, -1.76452, -2.16432, -1.62604, -1.36659, -1.43761, -2.03682, -2.02916, -2.16688, -1.97843, -2.13478, -2.32406
85.48, 0.0319366, 0.64556, 0.144429, -0.813002, -1.12621, -0.597639, -0.543627, -0.598932, -1.02533, -1.27537, -1.09488, -0.557249, 0.279608, -0.27072, -1.51113, -1.43986, -1.39781, -1.39444, -1.2437, -0.695119, -0.288192, -0.8856, -0.949244, -1.00574, -1.21135, -2.23757, -2.24015, -1.92619, -2.04624, -2.51195, -2.13623
85.5, 0.0319366, 0.50676, 0.0518619, -0.75202, -0.22252, -0.00153128, -0.175946, -0.537583, -0.369166, -0.583895, -1.34446, -0.986211, 0.0125715, 1.25398, -0.536002, -0.828749, -0.751851, -0.860624, -1.35102, -1.32717, -0.967791, -1.04689, -1.01944, -0.908311, -1.49445, -1.75235, -1.53802, -2.07094, -1.94035, -1.85896, -1.79894
85.52, 0.0319443, 0.615895, 0.0582664, -0.0768768, -0.449094, 0.263692, 0.480068, 0.105218, 0.162527, -0.176872, -0.390288, -0.51081, -0.389387, 1.15843, -0.684087, -1.4959, -0.58177, -0.714637, -1.01848, -1.21507, -0.604001, -1.27833, -1.2679, -1.23094, -1.68672, -1.07356, -0.669623, -1.33843, -1.65345, -1.93801, -1.85918
85.54, 0.0319366, 1.11789, 0.830735, -0.0900214, -0.198229, 0.97396, 0.210182, -0.685852, -0.393532, -0.26136, -0.679946, -0.491605, -0.324439, 1.19928, -0.223182, -1.01345, -0.677619, -0.809517, -0.53289, -0.467295, -0.310386, -0.404281, -0.817303, -0.885908, -1.00159, -1.1665, -1.39882, -1.4326, -1.45556, -1.95155, -2.0923
85.56, 0.0319366, 0.673708, 0.721831, 0.00102849, 0.343326, -0.0346054, 0.588903, -0.158515, -0.749375, -0.815488, -0.535341, 0.261188, 0.406194, -0.0479945, -1.00412, -0.651488, -0.796345, -0.995873, -0.745825, -0.186485, -0.202242, -0.537771, -0.646611, -0.52414, -0.417221, -0.956952, -1.1347, -1.55366, -1.39083, -1.84637, -1.5224
85.58, 0.0319366, 0.202645, 0.470668, 0.694044, 0.371249, -0.195347, 0.0762015, 0.179424, -0.307922, -0.597811, 0.582082, 0.100699, -0.324813, 0.113808, -0.814275, -0.998199, -0.475798, -0.606719, -0.744129, -0.307594, -0.858382, -0.781326, -0.552207, -0.422188, -0.674187, -1.18505, -1.30023, -1.33325, -1.34197, -1.78807, -1.57635
85.6, 0.0319366, 0.890228, 0.913211, 0.763592, 0.464642, 0.157235, 0.742548, 0.221346, 0.19768, 0.747167, -0.180333, -0.593338, -0.578288, -0.178715, -0.771408, -0.551777, -0.488987, -0.212389, -0.744635, -0.410126, -0.571731, -0.977891, -1.07105, -0.684607, -0.974962, -1.25472, -1.47965, -1.73309, -1.46584, -1.65036, -1.56273
85.62, 0.0319366, 0.0609956, 0.360185, 0.186209, 0.214997, -0.195467, -0.0704023, 0.749128, 0.700744, -0.614341, -0.915303, -0.668491, -0.190615, -0.0539892, -1.20052, -1.18279, -1.26433, -0.394728, -0.381168, -0.614552, -1.13042, -0.752028, -1.16376, -1.1901, -1.32009, -1.71042, -1.94863, -1.61159, -1.54185, -1.92154, -1.68696
85.64, 0.0319366, 0.613587, 0.56297, -0.550202, -0.30233, 0.177031, 0.615632, 0.800049, 0.202377, 0.473387, -0.505334, -1.20111, -1.04206, -0.331052, -0.891766, -0.689418, -0.458872, 0.160125, -0.340913, -1.14946, -0.633467, -0.875789, -1.03302, -1.00965, -0.973367, -1.73385, -1.45347, -1.01523, -1.11042, -1.59561, -2.0513
85.66, 0.0319366, 0.454496, 0.252754, -0.177566, -0.913189, -0.240222, 1.08326, 0.550385, -0.505987, -0.185659, -0.519022, -0.918048, -1.25067, -0.688333, -1.04571, -0.582523, -0.275205, -0.796159, -0.731329, -0.854507, -1.21477, -0.723546, -1.0088, -1.28476, -1.05603, -1.49065, -1.68959, -1.12545, -1.41403, -1.83461, -2.04595
85.68, 0.0319366, -0.259203, -0.0957243, 0.323526, -0.204545, 0.454969, 0.926181, 0.370667, -0.330221, -0.693567, -0.512561, -0.915419, -0.834807, -0.782499, -0.731223, -0.0617511, -0.901216, -1.02003, -1.00283, -0.860874, -0.95787, -1.25053, -1.27684, -1.29908, -0.900089, -1.03663, -1.55533, -1.35787, -1.22141, -1.62101, -1.71975
85.7, 0.0319443, 0.470974, 0.387142, 0.166433, 0.354118, 0.733832, 0.052042, -0.385963, -0.98095, -0.660163, -1.1201, -1.12553, -1.07776, -1.05785, -0.14288, -0.692392, -1.2683, -1.02005, -1.20979, -0.776569, -0.917649, -1.1193, -1.1683, -1.07064, -1.18868, -1.29261, -1.58059, -1.43638, -1.44193, -1.86051, -1.84058
